var0,var1,var2,var3,var4,var5,y,fold,train_test
med, low, 2, 4, small, low, negative,4,tra
med, low, 2, 4, small, med, negative,4,tra
med, low, 2, 4, med, med, negative,4,tra
med, low, 2, 4, med, high, negative,4,tra
med, low, 2, 4, big, low, negative,4,tra
med, low, 2, 4, big, med, negative,4,tra
med, low, 2, more, small, low, negative,4,tra
med, low, 2, more, small, high, negative,4,tra
med, low, 2, more, med, low, negative,4,tra
med, low, 2, more, med, high, negative,4,tra
med, low, 2, more, big, low, negative,4,tra
med, low, 2, more, big, med, negative,4,tra
med, low, 3, 2, small, low, negative,4,tra
med, low, 3, 2, small, med, negative,4,tra
med, low, 3, 2, small, high, negative,4,tra
med, low, 3, 2, med, low, negative,4,tra
med, low, 3, 2, med, med, negative,4,tra
med, low, 3, 2, big, low, negative,4,tra
med, low, 3, 2, big, med, negative,4,tra
med, low, 3, 2, big, high, negative,4,tra
med, low, 3, 4, small, low, negative,4,tra
med, low, 3, 4, small, med, negative,4,tra
med, low, 3, 4, small, high, negative,4,tra
med, low, 3, 4, med, med, negative,4,tra
med, low, 3, 4, big, med, negative,4,tra
med, low, 3, more, small, low, negative,4,tra
med, low, 3, more, small, med, negative,4,tra
med, low, 3, more, small, high, negative,4,tra
med, low, 3, more, big, low, negative,4,tra
med, low, 3, more, big, med, negative,4,tra
med, low, 4, 2, small, low, negative,4,tra
med, low, 4, 2, small, med, negative,4,tra
med, low, 4, 2, small, high, negative,4,tra
med, low, 4, 2, med, low, negative,4,tra
med, low, 4, 2, med, med, negative,4,tra
med, low, 4, 2, big, med, negative,4,tra
med, low, 4, 2, big, high, negative,4,tra
med, low, 4, 4, small, low, negative,4,tra
med, low, 4, 4, small, med, negative,4,tra
med, low, 4, 4, small, high, negative,4,tra
med, low, 4, 4, med, low, negative,4,tra
med, low, 4, 4, med, med, negative,4,tra
med, low, 4, 4, big, low, negative,4,tra
med, low, 4, 4, big, med, negative,4,tra
med, low, 4, more, small, high, negative,4,tra
med, low, 4, more, med, low, negative,4,tra
med, low, 4, more, med, med, negative,4,tra
med, low, 4, more, big, med, negative,4,tra
med, low, 5more, 2, small, low, negative,4,tra
med, low, 5more, 2, small, med, negative,4,tra
med, low, 5more, 2, small, high, negative,4,tra
med, low, 5more, 2, med, low, negative,4,tra
med, low, 5more, 2, med, high, negative,4,tra
med, low, 5more, 2, big, low, negative,4,tra
med, low, 5more, 2, big, med, negative,4,tra
med, low, 5more, 4, small, low, negative,4,tra
med, low, 5more, 4, small, high, negative,4,tra
med, low, 5more, 4, med, low, negative,4,tra
med, low, 5more, 4, med, med, negative,4,tra
med, low, 5more, 4, big, low, negative,4,tra
med, low, 5more, 4, big, med, negative,4,tra
med, low, 5more, more, small, low, negative,4,tra
med, low, 5more, more, small, med, negative,4,tra
med, low, 5more, more, med, low, negative,4,tra
med, low, 5more, more, med, med, negative,4,tra
med, low, 5more, more, big, low, negative,4,tra
med, low, 5more, more, big, med, negative,4,tra
low, vhigh, 2, 2, small, low, negative,4,tra
low, vhigh, 2, 2, small, high, negative,4,tra
low, vhigh, 2, 2, med, med, negative,4,tra
low, vhigh, 2, 2, big, low, negative,4,tra
low, vhigh, 2, 2, big, med, negative,4,tra
low, vhigh, 2, 2, big, high, negative,4,tra
low, vhigh, 2, 4, small, low, negative,4,tra
low, vhigh, 2, 4, small, high, negative,4,tra
low, vhigh, 2, 4, med, low, negative,4,tra
low, vhigh, 2, 4, med, med, negative,4,tra
low, vhigh, 2, 4, med, high, negative,4,tra
low, vhigh, 2, 4, big, low, negative,4,tra
low, vhigh, 2, 4, big, med, negative,4,tra
low, vhigh, 2, 4, big, high, negative,4,tra
low, vhigh, 2, more, med, low, negative,4,tra
low, vhigh, 2, more, med, med, negative,4,tra
low, vhigh, 2, more, med, high, negative,4,tra
low, vhigh, 2, more, big, med, negative,4,tra
low, vhigh, 2, more, big, high, negative,4,tra
low, vhigh, 3, 2, small, low, negative,4,tra
low, vhigh, 3, 2, small, med, negative,4,tra
low, vhigh, 3, 2, med, med, negative,4,tra
low, vhigh, 3, 2, big, low, negative,4,tra
low, vhigh, 3, 2, big, med, negative,4,tra
low, vhigh, 3, 2, big, high, negative,4,tra
low, vhigh, 3, 4, small, med, negative,4,tra
low, vhigh, 3, 4, small, high, negative,4,tra
low, vhigh, 3, 4, med, med, negative,4,tra
low, vhigh, 3, 4, med, high, negative,4,tra
low, vhigh, 3, 4, big, low, negative,4,tra
low, vhigh, 3, 4, big, med, negative,4,tra
low, vhigh, 3, 4, big, high, negative,4,tra
low, vhigh, 3, more, small, low, negative,4,tra
low, vhigh, 3, more, small, med, negative,4,tra
low, vhigh, 3, more, med, low, negative,4,tra
low, vhigh, 3, more, big, low, negative,4,tra
low, vhigh, 3, more, big, med, negative,4,tra
low, vhigh, 3, more, big, high, negative,4,tra
low, vhigh, 4, 2, small, low, negative,4,tra
low, vhigh, 4, 2, small, med, negative,4,tra
low, vhigh, 4, 2, small, high, negative,4,tra
low, vhigh, 4, 2, med, low, negative,4,tra
low, vhigh, 4, 2, med, med, negative,4,tra
low, vhigh, 4, 2, med, high, negative,4,tra
low, vhigh, 4, 2, big, med, negative,4,tra
low, vhigh, 4, 2, big, high, negative,4,tra
low, vhigh, 4, 4, small, low, negative,4,tra
low, vhigh, 4, 4, small, med, negative,4,tra
low, vhigh, 4, 4, small, high, negative,4,tra
low, vhigh, 4, 4, big, low, negative,4,tra
low, vhigh, 4, 4, big, med, negative,4,tra
low, vhigh, 4, 4, big, high, negative,4,tra
low, vhigh, 4, more, small, med, negative,4,tra
low, vhigh, 4, more, small, high, negative,4,tra
low, vhigh, 4, more, med, low, negative,4,tra
low, vhigh, 4, more, med, med, negative,4,tra
low, vhigh, 4, more, med, high, negative,4,tra
low, vhigh, 4, more, big, low, negative,4,tra
low, vhigh, 4, more, big, med, negative,4,tra
low, vhigh, 4, more, big, high, negative,4,tra
low, vhigh, 5more, 2, small, low, negative,4,tra
low, vhigh, 5more, 2, small, med, negative,4,tra
low, vhigh, 5more, 2, small, high, negative,4,tra
low, vhigh, 5more, 2, med, low, negative,4,tra
low, vhigh, 5more, 2, med, med, negative,4,tra
low, vhigh, 5more, 2, med, high, negative,4,tra
low, vhigh, 5more, 2, big, low, negative,4,tra
low, vhigh, 5more, 2, big, med, negative,4,tra
low, vhigh, 5more, 4, small, high, negative,4,tra
low, vhigh, 5more, 4, med, low, negative,4,tra
low, vhigh, 5more, 4, med, med, negative,4,tra
low, vhigh, 5more, 4, big, low, negative,4,tra
low, vhigh, 5more, 4, big, med, negative,4,tra
low, vhigh, 5more, 4, big, high, negative,4,tra
low, vhigh, 5more, more, small, low, negative,4,tra
low, vhigh, 5more, more, small, med, negative,4,tra
low, vhigh, 5more, more, small, high, negative,4,tra
low, vhigh, 5more, more, med, low, negative,4,tra
low, vhigh, 5more, more, med, high, negative,4,tra
low, vhigh, 5more, more, big, low, negative,4,tra
low, vhigh, 5more, more, big, med, negative,4,tra
low, vhigh, 5more, more, big, high, negative,4,tra
low, high, 2, 2, small, low, negative,4,tra
low, high, 2, 2, small, high, negative,4,tra
low, high, 2, 2, med, low, negative,4,tra
low, high, 2, 2, med, med, negative,4,tra
low, high, 2, 2, med, high, negative,4,tra
low, high, 2, 2, big, med, negative,4,tra
low, high, 2, 2, big, high, negative,4,tra
low, high, 2, 4, small, low, negative,4,tra
low, high, 2, 4, small, high, negative,4,tra
low, high, 2, 4, med, low, negative,4,tra
low, high, 2, 4, med, high, negative,4,tra
low, high, 2, 4, big, low, negative,4,tra
low, high, 2, 4, big, med, negative,4,tra
low, high, 2, more, small, low, negative,4,tra
low, high, 2, more, med, low, negative,4,tra
low, high, 2, more, med, med, negative,4,tra
low, high, 2, more, big, med, negative,4,tra
low, high, 3, 2, small, low, negative,4,tra
low, high, 3, 2, small, med, negative,4,tra
low, high, 3, 2, small, high, negative,4,tra
low, high, 3, 2, med, low, negative,4,tra
low, high, 3, 2, med, med, negative,4,tra
low, high, 3, 2, med, high, negative,4,tra
low, high, 3, 2, big, low, negative,4,tra
low, high, 3, 2, big, med, negative,4,tra
low, high, 3, 2, big, high, negative,4,tra
low, high, 3, 4, small, low, negative,4,tra
low, high, 3, 4, small, high, negative,4,tra
low, high, 3, 4, med, low, negative,4,tra
low, high, 3, 4, med, med, negative,4,tra
low, high, 3, 4, med, high, negative,4,tra
low, high, 3, 4, big, low, negative,4,tra
low, high, 3, 4, big, med, negative,4,tra
low, high, 3, more, small, low, negative,4,tra
low, high, 3, more, small, high, negative,4,tra
low, high, 3, more, med, med, negative,4,tra
low, high, 3, more, big, low, negative,4,tra
low, high, 4, 2, small, low, negative,4,tra
low, high, 4, 2, small, med, negative,4,tra
low, high, 4, 2, small, high, negative,4,tra
low, high, 4, 2, med, low, negative,4,tra
low, high, 4, 2, med, med, negative,4,tra
low, high, 4, 2, big, med, negative,4,tra
low, high, 4, 2, big, high, negative,4,tra
low, high, 4, 4, small, low, negative,4,tra
low, high, 4, 4, small, med, negative,4,tra
low, high, 4, 4, small, high, negative,4,tra
low, high, 4, 4, med, med, negative,4,tra
low, high, 4, 4, big, low, negative,4,tra
low, high, 4, 4, big, med, negative,4,tra
low, high, 4, more, small, low, negative,4,tra
low, high, 4, more, big, low, negative,4,tra
low, high, 4, more, big, med, negative,4,tra
low, high, 5more, 2, small, low, negative,4,tra
low, high, 5more, 2, small, med, negative,4,tra
low, high, 5more, 2, small, high, negative,4,tra
low, high, 5more, 2, med, low, negative,4,tra
low, high, 5more, 2, med, high, negative,4,tra
low, high, 5more, 2, big, low, negative,4,tra
low, high, 5more, 2, big, med, negative,4,tra
low, high, 5more, 2, big, high, negative,4,tra
low, high, 5more, 4, small, low, negative,4,tra
low, high, 5more, 4, small, med, negative,4,tra
low, high, 5more, 4, small, high, negative,4,tra
low, high, 5more, 4, med, low, negative,4,tra
low, high, 5more, 4, med, med, negative,4,tra
low, high, 5more, 4, big, low, negative,4,tra
low, high, 5more, 4, big, med, negative,4,tra
low, high, 5more, more, small, low, negative,4,tra
low, high, 5more, more, small, med, negative,4,tra
low, high, 5more, more, small, high, negative,4,tra
low, high, 5more, more, med, low, negative,4,tra
low, high, 5more, more, med, med, negative,4,tra
low, high, 5more, more, big, low, negative,4,tra
low, high, 5more, more, big, med, negative,4,tra
low, med, 2, 2, small, low, negative,4,tra
low, med, 2, 2, small, high, negative,4,tra
low, med, 2, 2, med, low, negative,4,tra
low, med, 2, 2, med, high, negative,4,tra
low, med, 2, 2, big, low, negative,4,tra
low, med, 2, 2, big, med, negative,4,tra
low, med, 2, 2, big, high, negative,4,tra
low, med, 2, 4, small, low, negative,4,tra
low, med, 2, 4, small, med, negative,4,tra
low, med, 2, 4, med, low, negative,4,tra
low, med, 2, 4, med, med, negative,4,tra
low, med, 2, 4, big, low, negative,4,tra
low, med, 2, 4, big, med, negative,4,tra
low, med, 2, more, small, med, negative,4,tra
low, med, 2, more, small, high, negative,4,tra
low, med, 2, more, med, low, negative,4,tra
low, med, 2, more, med, med, negative,4,tra
low, med, 2, more, med, high, negative,4,tra
low, med, 2, more, big, med, negative,4,tra
low, med, 3, 2, small, low, negative,4,tra
low, med, 3, 2, small, med, negative,4,tra
low, med, 3, 2, small, high, negative,4,tra
low, med, 3, 2, med, med, negative,4,tra
low, med, 3, 2, med, high, negative,4,tra
low, med, 3, 2, big, low, negative,4,tra
low, med, 3, 2, big, high, negative,4,tra
low, med, 3, 4, small, low, negative,4,tra
low, med, 3, 4, small, med, negative,4,tra
low, med, 3, 4, small, high, negative,4,tra
low, med, 3, 4, med, low, negative,4,tra
low, med, 3, 4, med, med, negative,4,tra
low, med, 3, 4, med, high, negative,4,tra
low, med, 3, 4, big, med, negative,4,tra
low, med, 3, more, small, low, negative,4,tra
low, med, 3, more, small, med, negative,4,tra
low, med, 3, more, small, high, negative,4,tra
low, med, 3, more, med, low, negative,4,tra
low, med, 3, more, med, med, negative,4,tra
low, med, 3, more, big, low, negative,4,tra
low, med, 3, more, big, med, negative,4,tra
low, med, 4, 2, small, low, negative,4,tra
low, med, 4, 2, small, med, negative,4,tra
low, med, 4, 2, small, high, negative,4,tra
low, med, 4, 2, med, low, negative,4,tra
low, med, 4, 2, med, med, negative,4,tra
low, med, 4, 2, big, low, negative,4,tra
low, med, 4, 2, big, med, negative,4,tra
low, med, 4, 2, big, high, negative,4,tra
low, med, 4, 4, small, med, negative,4,tra
low, med, 4, 4, small, high, negative,4,tra
low, med, 4, 4, med, low, negative,4,tra
low, med, 4, 4, med, med, negative,4,tra
low, med, 4, 4, big, low, negative,4,tra
low, med, 4, more, small, low, negative,4,tra
low, med, 4, more, small, med, negative,4,tra
low, med, 4, more, big, low, negative,4,tra
low, med, 4, more, big, med, negative,4,tra
low, med, 5more, 2, small, low, negative,4,tra
low, med, 5more, 2, small, med, negative,4,tra
low, med, 5more, 2, small, high, negative,4,tra
low, med, 5more, 2, med, low, negative,4,tra
low, med, 5more, 2, med, med, negative,4,tra
low, med, 5more, 2, big, low, negative,4,tra
low, med, 5more, 2, big, med, negative,4,tra
low, med, 5more, 2, big, high, negative,4,tra
low, med, 5more, 4, small, low, negative,4,tra
low, med, 5more, 4, small, med, negative,4,tra
low, med, 5more, 4, small, high, negative,4,tra
low, med, 5more, 4, med, med, negative,4,tra
low, med, 5more, 4, big, low, negative,4,tra
low, med, 5more, 4, big, med, negative,4,tra
low, med, 5more, more, small, low, negative,4,tra
low, med, 5more, more, small, med, negative,4,tra
low, med, 5more, more, med, low, negative,4,tra
low, med, 5more, more, med, med, negative,4,tra
low, med, 5more, more, big, low, negative,4,tra
low, med, 5more, more, big, med, negative,4,tra
low, low, 2, 2, small, med, negative,4,tra
low, low, 2, 2, small, high, negative,4,tra
low, low, 2, 2, med, low, negative,4,tra
low, low, 2, 2, med, med, negative,4,tra
low, low, 2, 2, med, high, negative,4,tra
low, low, 2, 2, big, low, negative,4,tra
low, low, 2, 2, big, med, negative,4,tra
low, low, 2, 2, big, high, negative,4,tra
low, low, 2, 4, small, med, negative,4,tra
low, low, 2, 4, small, high, negative,4,tra
low, low, 2, 4, med, low, negative,4,tra
low, low, 2, 4, med, high, negative,4,tra
low, low, 2, 4, big, med, negative,4,tra
low, low, 2, more, small, low, negative,4,tra
low, low, 2, more, small, med, negative,4,tra
low, low, 2, more, small, high, negative,4,tra
low, low, 2, more, med, med, negative,4,tra
low, low, 2, more, med, high, negative,4,tra
low, low, 2, more, big, low, negative,4,tra
low, low, 2, more, big, med, negative,4,tra
low, low, 3, 2, small, low, negative,4,tra
low, low, 3, 2, small, med, negative,4,tra
low, low, 3, 2, small, high, negative,4,tra
low, low, 3, 2, med, med, negative,4,tra
low, low, 3, 2, big, low, negative,4,tra
low, low, 3, 2, big, med, negative,4,tra
low, low, 3, 2, big, high, negative,4,tra
low, low, 3, 4, small, low, negative,4,tra
low, low, 3, 4, small, med, negative,4,tra
low, low, 3, 4, small, high, negative,4,tra
low, low, 3, 4, med, low, negative,4,tra
low, low, 3, 4, med, med, negative,4,tra
low, low, 3, 4, med, high, negative,4,tra
low, low, 3, 4, big, low, negative,4,tra
low, low, 3, 4, big, med, negative,4,tra
low, low, 3, more, small, low, negative,4,tra
low, low, 3, more, small, high, negative,4,tra
low, low, 3, more, med, low, negative,4,tra
low, low, 3, more, med, med, negative,4,tra
low, low, 3, more, big, low, negative,4,tra
low, low, 3, more, big, med, negative,4,tra
low, low, 4, 2, small, low, negative,4,tra
low, low, 4, 2, small, med, negative,4,tra
low, low, 4, 2, small, high, negative,4,tra
low, low, 4, 2, med, low, negative,4,tra
low, low, 4, 2, med, high, negative,4,tra
low, low, 4, 2, big, low, negative,4,tra
low, low, 4, 2, big, med, negative,4,tra
low, low, 4, 2, big, high, negative,4,tra
low, low, 4, 4, small, low, negative,4,tra
low, low, 4, 4, small, med, negative,4,tra
low, low, 4, 4, med, low, negative,4,tra
low, low, 4, 4, big, low, negative,4,tra
low, low, 4, 4, big, med, negative,4,tra
low, low, 4, more, small, low, negative,4,tra
low, low, 4, more, small, med, negative,4,tra
low, low, 4, more, small, high, negative,4,tra
low, low, 4, more, med, low, negative,4,tra
low, low, 4, more, big, low, negative,4,tra
low, low, 4, more, big, med, negative,4,tra
low, low, 5more, 2, small, high, negative,4,tra
low, low, 5more, 2, med, low, negative,4,tra
low, low, 5more, 2, med, med, negative,4,tra
low, low, 5more, 2, med, high, negative,4,tra
low, low, 5more, 2, big, med, negative,4,tra
low, low, 5more, 2, big, high, negative,4,tra
low, low, 5more, 4, small, low, negative,4,tra
low, low, 5more, 4, small, med, negative,4,tra
low, low, 5more, 4, small, high, negative,4,tra
low, low, 5more, 4, med, low, negative,4,tra
low, low, 5more, 4, med, med, negative,4,tra
low, low, 5more, 4, big, low, negative,4,tra
low, low, 5more, 4, big, med, negative,4,tra
low, low, 5more, more, small, low, negative,4,tra
low, low, 5more, more, med, low, negative,4,tra
low, low, 5more, more, med, med, negative,4,tra
low, low, 5more, more, big, low, negative,4,tra
low, low, 5more, more, big, med, negative,4,tra
vhigh, vhigh, 2, 2, small, low, negative,4,tst
vhigh, vhigh, 2, 2, big, low, negative,4,tst
vhigh, vhigh, 2, 4, small, med, negative,4,tst
vhigh, vhigh, 2, more, med, low, negative,4,tst
vhigh, vhigh, 3, 2, med, med, negative,4,tst
vhigh, vhigh, 3, 2, med, high, negative,4,tst
vhigh, vhigh, 3, 2, big, med, negative,4,tst
vhigh, vhigh, 3, 4, med, low, negative,4,tst
