var0,var1,var2,var3,var4,var5,var6,var7,var8,y,fold,train_test
80,0,84,-3,-20,0,4,105,100, negative,5,tra
104,2,105,0,70,-28,1,35,34, negative,5,tra
82,0,86,0,-12,-12,3,99,96, negative,5,tra
84,0,88,0,0,6,3,88,84, negative,5,tra
71,-9,76,-11,-40,5,4,117,112, negative,5,tra
102,-3,104,0,70,0,1,34,32, negative,5,tra
104,0,105,0,72,11,1,33,32, negative,5,tra
78,3,81,0,-42,0,4,125,122, negative,5,tra
82,0,86,0,-12,-26,3,99,96, negative,5,tra
81,0,86,4,-24,-8,4,112,108, negative,5,tra
83,0,86,0,-6,0,4,94,90, negative,5,tra
108,3,109,2,72,4,1,36,36, negative,5,tra
81,0,86,3,-42,-28,5,130,124, negative,5,tra
84,1,88,0,6,0,5,83,78, negative,5,tra
81,0,84,0,-14,0,4,100,96, negative,5,tra
76,0,80,-2,-40,24,4,121,116, negative,5,tra
102,0,103,0,70,-24,1,33,32, negative,5,tra
108,4,109,3,72,7,1,36,36, negative,5,tra
81,0,85,7,-12,1,4,98,94, negative,5,tra
123,275,105,0,36,-2,-18,69,86, negative,5,tra
85,5,88,8,-2,0,3,91,88, negative,5,tra
83,0,87,6,-6,-30,4,95,90, negative,5,tra
85,-1,88,-3,6,-9,3,83,80, negative,5,tra
107,4,108,0,70,0,1,38,38, negative,5,tra
102,0,102,-6,70,-5,1,33,32, negative,5,tra
80,2,84,4,-28,0,4,112,108, negative,5,tra
105,0,106,-5,70,0,1,36,36, negative,5,tra
81,-4,85,-8,-40,0,4,126,122, negative,5,tra
76,3,80,0,-42,0,4,124,120, negative,5,tra
85,-5,88,0,0,0,3,88,84, negative,5,tra
105,-4,107,0,70,0,1,37,36, negative,5,tra
81,5,84,0,-20,0,4,105,102, negative,5,tra
80,-4,84,-6,-42,17,5,128,124, negative,5,tra
108,-1,109,0,72,6,1,36,36, negative,5,tra
105,0,107,4,70,0,1,37,36, negative,5,tra
80,-3,84,0,-42,0,5,128,124, negative,5,tra
84,9,89,0,6,-9,5,84,78, negative,5,tra
81,0,85,1,-24,0,4,111,106, negative,5,tra
85,0,88,-2044,0,0,3,88,84, negative,5,tra
75,-8,79,-11,-40,6,4,120,116, negative,5,tra
79,-6,83,-3,-32,3799,4,117,112, negative,5,tra
80,0,84,1,-28,0,4,112,108, negative,5,tra
77,0,81,0,-40,0,4,123,118, negative,5,tra
82,0,86,-1,-40,10,4,128,124, negative,5,tra
80,0,84,0,-24,5,4,110,106, negative,5,tra
85,-1,88,0,6,0,3,83,80, negative,5,tra
85,0,89,0,2,-14,4,86,82, negative,5,tra
74,9,78,5,-42,-1,4,122,118, negative,5,tra
105,5,106,-7,70,0,1,36,36, negative,5,tra
81,-2,86,-2,-40,0,4,127,122, negative,5,tra
85,0,88,0,6,15,3,83,80, negative,5,tra
82,0,86,0,-10,4,3,96,92, negative,5,tra
80,0,84,1,-42,-20,5,128,124, negative,5,tra
78,0,82,2,-40,0,4,123,120, negative,5,tra
104,-1,105,0,72,3,1,33,32, negative,5,tra
85,-10,89,0,8,0,4,81,78, negative,5,tra
78,0,81,0,-40,1067,4,123,120, negative,5,tra
105,6,106,2,70,0,1,36,34, negative,5,tra
104,3,106,4,72,6,1,33,32, negative,5,tra
82,0,85,0,-6,28,3,93,90, negative,5,tra
85,0,89,0,6,31,4,84,80, negative,5,tra
86,5,89,0,2,0,3,86,84, negative,5,tra
79,1,83,0,-30,0,4,114,110, negative,5,tra
84,1,87,1,-4,0,3,92,88, negative,5,tra
83,0,86,0,-4,-1,4,92,88, negative,5,tra
79,0,83,0,-32,-8,4,117,112, negative,5,tra
86,2,89,0,8,5,3,81,78, negative,5,tra
106,0,107,0,72,3,1,35,34, negative,5,tra
77,2,81,0,-40,0,4,123,118, negative,5,tra
81,3,84,0,-18,0,3,103,100, negative,5,tra
85,0,89,0,6,28,4,84,80, negative,5,tra
105,-11,108,0,70,0,3,38,36, negative,5,tra
106,6,107,2,72,1,1,35,34, negative,5,tra
101,0,102,0,72,9,1,29,28, negative,5,tra
84,-14,88,-7,8,0,5,81,76, negative,5,tra
102,1,103,5,70,0,1,33,32, negative,5,tra
82,0,85,0,-2,8,3,88,84, negative,5,tra
73,-15,77,-18,-40,1,4,118,114, negative,5,tra
82,0,85,0,-12,0,3,98,94, negative,5,tra
106,2,108,7,72,7,2,35,34, negative,5,tra
81,-1,84,0,-14,0,4,100,96, negative,5,tra
81,-4,84,0,-14,2,4,100,96, negative,5,tra
103,-3,104,-8,72,9,1,31,30, negative,5,tra
105,0,106,-6,72,13,1,34,34, negative,5,tra
82,0,86,0,-40,6,4,128,124, negative,5,tra
104,-1,105,-1,72,11,1,33,32, negative,5,tra
82,2,86,0,-42,-29,4,130,126, negative,5,tra
104,0,105,0,70,-27,1,35,34, negative,5,tra
81,0,84,1,-12,18,4,97,94, negative,5,tra
105,3,106,3,72,9,1,34,32, negative,5,tra
80,-1,84,-3,-38,-15,4,123,118, negative,5,tra
76,5,81,3,-40,15,5,122,118, negative,5,tra
77,0,81,8,-42,0,4,125,120, negative,5,tra
81,1,86,0,-40,5,4,127,122, negative,5,tra
102,0,103,3,70,-6,1,33,32, negative,5,tra
105,4,106,2,70,0,1,36,36, negative,5,tra
78,0,83,2,-42,0,4,126,122, negative,5,tra
83,0,86,0,-4,-3,3,92,88, negative,5,tra
85,0,88,-5,0,0,3,88,84, negative,5,tra
82,4,85,0,-12,0,3,98,94, negative,5,tra
106,-1,107,-2,70,-30,1,37,36, negative,5,tra
104,2,106,4,72,2,1,33,32, negative,5,tra
85,0,88,0,0,-13,3,88,86, negative,5,tra
83,0,86,0,-6,-19,3,94,90, negative,5,tra
84,4,86,-3,-4,0,3,92,88, negative,5,tra
84,-2,88,0,0,1,4,88,84, negative,5,tra
79,0,83,0,-38,12,4,122,118, negative,5,tra
81,0,84,-1,-22,0,3,108,104, negative,5,tra
104,-1,106,8,70,0,2,36,34, negative,5,tra
102,0,103,0,72,29,1,31,30, negative,5,tra
79,0,83,-1,-46,0,4,129,126, negative,5,tra
84,0,87,-7,0,2,3,87,84, negative,5,tra
106,-5,108,0,70,0,1,38,36, negative,5,tra
102,2,103,0,70,-10,1,33,32, negative,5,tra
82,1,86,2,-40,4,5,128,124, negative,5,tra
84,0,87,-1,-2,0,3,90,86, negative,5,tra
77,0,81,2,-42,0,4,125,120, negative,5,tra
107,5,108,0,70,0,1,38,38, negative,5,tra
80,3,84,0,-42,0,4,128,124, negative,5,tra
106,3,108,2,70,0,1,38,36, negative,5,tra
102,-1,104,0,70,-23,1,34,32, negative,5,tra
104,2,106,3,70,0,1,36,34, negative,5,tra
82,1,86,0,-10,4,3,96,92, negative,5,tra
80,0,84,0,-28,-4,4,112,108, negative,5,tra
76,1,81,6,-40,19,5,123,118, negative,5,tra
86,2,89,0,8,0,3,81,78, negative,5,tra
105,0,107,5,70,0,1,37,36, negative,5,tra
85,-1,89,0,2,0,4,86,82, negative,5,tra
78,0,81,0,-40,0,4,123,120, negative,5,tra
104,0,105,-4,72,1,1,33,32, negative,5,tra
86,3,89,0,8,0,3,81,78, negative,5,tra
82,4,86,0,-10,1,3,96,92, negative,5,tra
76,-5,81,0,-40,18,5,122,116, negative,5,tra
81,0,84,-3,-14,0,3,99,96, negative,5,tra
79,0,83,0,-42,12,4,127,122, negative,5,tra
82,-1,86,1,-4,-28,4,91,88, negative,5,tra
82,-2,86,-1,-4,-8,3,91,88, negative,5,tra
82,0,87,0,-40,2,5,128,124, negative,5,tra
83,0,86,0,-6,-18,3,94,90, negative,5,tra
81,2,86,1,-40,8,4,127,122, negative,5,tra
75,2,79,3,-42,0,4,123,120, negative,5,tra
104,-3,105,-2,70,0,1,35,34, negative,5,tra
102,0,103,0,72,5,1,31,30, negative,5,tra
82,0,86,0,-10,31,3,96,92, negative,5,tra
79,0,83,0,-46,-11,4,130,126, negative,5,tra
79,0,83,0,-42,25,4,127,122, negative,5,tra
101,0,102,0,70,-18,1,32,32, negative,5,tra
76,-1,81,0,-40,0,4,122,118, negative,5,tra
81,0,85,-2,-24,0,4,111,108, negative,5,tra
78,4,82,3,-42,-15,4,126,122, negative,5,tra
102,2,103,1,72,10,1,31,30, negative,5,tra
85,0,88,-7,0,0,3,88,84, negative,5,tra
104,5,104,0,70,0,1,35,34, negative,5,tra
85,-2,88,0,2,-22,3,86,82, negative,5,tra
81,0,84,0,-12,19,3,97,94, negative,5,tra
85,5,89,0,8,18,4,81,78, negative,5,tra
82,1,86,0,-2,5,3,88,84, negative,5,tra
105,-3,106,-6,70,0,1,36,34, negative,5,tra
76,0,81,-4,-40,22,5,122,118, negative,5,tra
105,-2,106,2,70,0,2,36,34, negative,5,tra
105,-4,106,-6,70,0,1,36,34, negative,5,tra
79,0,83,0,-46,0,4,129,126, negative,5,tra
102,-1,103,-3,70,-13,1,33,32, negative,5,tra
102,0,103,2,72,28,1,31,30, negative,5,tra
85,0,88,2,6,0,3,83,80, negative,5,tra
107,2,108,0,70,0,1,38,38, negative,5,tra
81,1,85,0,-40,10,4,126,122, negative,5,tra
82,0,86,-1,-40,11,4,128,124, negative,5,tra
75,2,79,2,-42,0,4,123,120, negative,5,tra
84,4,87,4,-4,0,3,92,88, negative,5,tra
120,4692,76,5,36,6,-43,40,84, negative,5,tra
80,0,84,-1,-42,4,5,128,124, negative,5,tra
85,0,88,0,2,1,3,86,82, negative,5,tra
104,0,104,-5,70,0,1,35,34, negative,5,tra
104,0,104,-8,70,-9,1,35,34, negative,5,tra
82,0,85,0,-10,-20,3,95,92, negative,5,tra
82,0,85,0,-2,9,3,88,84, negative,5,tra
79,0,83,0,-40,1,4,124,120, negative,5,tra
102,0,102,-1,72,13,1,30,30, negative,5,tra
82,0,86,-6,-40,0,4,127,124, negative,5,tra
76,-1,81,-1,-42,-4,5,125,120, negative,5,tra
103,0,104,-2,70,-3,1,35,34, negative,5,tra
84,0,88,0,0,18,3,88,84, negative,5,tra
84,4,87,0,0,0,3,87,84, negative,5,tra
105,-1,108,0,70,0,3,38,36, negative,5,tra
83,-2,86,-2,-4,0,3,92,88, negative,5,tra
85,0,88,0,2,11,3,86,82, negative,5,tra
80,0,84,0,-40,24,4,125,122, negative,5,tra
106,-2,107,-7,70,0,1,37,36, negative,5,tra
102,-1,104,0,72,12,1,31,30, negative,5,tra
81,0,86,1,-24,-14,4,112,108, negative,5,tra
79,0,83,0,-28,21,4,112,108, negative,5,tra
101,0,102,0,70,-16,1,32,32, negative,5,tra
82,2,86,-1,-10,7,3,96,92, negative,5,tra
104,5,105,0,70,-30,1,35,34, negative,5,tra
80,5,84,0,-42,0,4,128,124, negative,5,tra
85,4,88,0,0,0,3,88,84, negative,5,tra
81,0,85,-1,-24,-1,4,111,108, negative,5,tra
79,0,83,0,-28,8,4,112,108, negative,5,tra
80,0,84,0,-36,-18,4,120,116, negative,5,tra
81,0,84,0,-12,13,3,97,94, negative,5,tra
105,0,106,6,70,0,2,36,34, negative,5,tra
75,1,79,1,-42,0,4,123,120, negative,5,tra
80,1,84,2,-28,0,4,112,108, negative,5,tra
84,0,88,0,-2,-11,3,90,88, negative,5,tra
104,-11,107,-1,70,0,3,37,34, negative,5,tra
82,1,86,1,-40,3,5,128,124, negative,5,tra
104,2,106,3,72,2,1,33,32, negative,5,tra
84,3,88,0,-2,0,3,90,88, negative,5,tra
80,-1,84,-6,-36,0,4,120,116, negative,5,tra
78,0,83,8,-42,-17,5,126,122, negative,5,tra
85,0,88,-1,6,29,3,83,80, negative,5,tra
83,0,87,0,-40,3,4,128,124, negative,5,tra
104,-4,105,-2,70,0,1,35,34, negative,5,tra
85,0,88,-29,0,0,3,88,84, negative,5,tra
104,-1,105,0,70,-27,1,35,34, negative,5,tra
78,2,83,2,-42,-18,4,126,122, negative,5,tra
81,0,84,0,-14,-12,4,100,96, negative,5,tra
79,0,83,0,-30,-8,4,114,110, negative,5,tra
101,-5,102,2,72,0,2,30,28, negative,5,tra
79,0,83,0,-32,9,4,117,112, negative,5,tra
84,10,89,0,8,26,5,81,76, negative,5,tra
79,0,83,0,-42,6,4,127,122, negative,5,tra
79,-1,84,0,-10,40,4,94,90, negative,5,tra
104,0,105,-7,72,2,1,33,32, negative,5,tra
102,2,103,0,72,18,1,31,30, negative,5,tra
76,-1,81,0,-42,0,5,125,120, negative,5,tra
71,-4,75,-7,-42,-29,4,119,114, negative,5,tra
71,-8,75,-13,-40,3,4,116,112, negative,5,tra
80,-1,84,0,-20,6,4,105,100, negative,5,tra
101,-2,102,-2,72,0,1,29,28, negative,5,tra
101,0,102,0,70,-2,1,33,32, negative,5,tra
85,0,88,0,0,0,3,88,86, negative,5,tra
76,0,81,0,-40,20,5,123,118, negative,5,tra
84,3,86,-2,-4,0,3,92,88, negative,5,tra
81,0,86,0,-40,6,4,127,122, negative,5,tra
105,0,107,-2,70,-3,1,37,36, negative,5,tra
82,-5,87,0,-40,0,5,128,124, negative,5,tra
86,4,89,0,2,-4,3,86,84, negative,5,tra
85,1,88,0,2,10,3,86,82, negative,5,tra
104,2,105,0,72,6,1,33,32, negative,5,tra
105,2,107,6,70,0,1,37,36, negative,5,tra
105,0,106,0,72,2,1,34,34, negative,5,tra
105,6,106,2,72,6,1,34,34, negative,5,tra
84,0,88,4,-2,0,4,90,86, negative,5,tra
78,-5,83,0,-40,4,4,124,120, negative,5,tra
79,0,83,-4,-32,-4,4,117,112, negative,5,tra
105,0,107,0,72,25,1,35,34, negative,5,tra
82,0,85,0,-6,20,3,93,90, negative,5,tra
104,2,106,4,70,0,1,36,34, negative,5,tra
83,0,86,-2,-4,0,3,92,88, negative,5,tra
82,0,86,0,-4,-11,3,91,88, negative,5,tra
80,-3,84,0,-28,0,4,112,108, negative,5,tra
102,0,102,0,70,-2,1,33,32, negative,5,tra
80,0,84,-2,-40,3,4,125,122, negative,5,tra
76,0,81,4,-42,-20,5,125,120, negative,5,tra
85,0,88,0,0,-10,3,88,86, negative,5,tra
102,0,103,0,70,-18,1,33,32, negative,5,tra
81,0,85,0,-24,-3,4,111,108, negative,5,tra
85,4,88,0,2,0,3,86,82, negative,5,tra
80,1,84,-1,-36,3,4,121,116, negative,5,tra
82,4,86,0,-24,-19,4,112,108, negative,5,tra
81,0,84,0,-20,-8,4,105,102, negative,5,tra
85,0,89,7,2,0,4,86,82, negative,5,tra
81,0,84,0,-18,-9,3,103,100, negative,5,tra
102,2,103,6,72,14,1,31,30, negative,5,tra
72,-11,76,-16,-40,6,4,117,114, negative,5,tra
85,0,88,-6,2,0,3,86,82, negative,5,tra
82,0,85,-1,-6,2,3,93,90, negative,5,tra
101,0,102,0,70,-19,1,32,32, negative,5,tra
80,-2,84,-6,-42,-28,4,128,124, negative,5,tra
102,-2,103,0,70,-12,1,33,32, negative,5,tra
102,-2,103,-4,70,-17,1,33,32, negative,5,tra
101,0,102,0,72,12,1,29,28, negative,5,tra
103,-5,104,-3,70,0,1,35,34, negative,5,tra
82,0,86,0,-4,-12,3,91,88, negative,5,tra
107,-1,108,0,70,0,1,38,36, negative,5,tra
105,2,106,8,70,0,2,36,34, negative,5,tra
82,2,86,3,-40,6,5,128,124, negative,5,tra
81,0,85,-3,-24,0,4,111,108, negative,5,tra
105,1,107,3,72,2,1,35,34, negative,5,tra
82,0,85,0,-10,-4,3,95,92, negative,5,tra
105,6,106,7,72,7,1,34,32, negative,5,tra
84,1,88,6,0,0,3,88,84, negative,5,tra
76,3,81,0,-42,-13,4,125,120, negative,5,tra
86,4,89,0,2,-5,3,86,84, negative,5,tra
85,2,88,0,2,0,3,85,82, negative,5,tra
80,-1,84,-2,-42,5,5,128,124, negative,5,tra
85,0,89,0,2,-18,4,86,82, negative,5,tra
81,0,84,0,-12,4,3,97,94, negative,5,tra
82,0,86,0,-40,4,5,128,124, negative,5,tra
79,1,83,0,-42,-22,4,127,122, negative,5,tra
102,0,102,-5,70,-5,1,33,32, negative,5,tra
85,0,88,-56,0,0,3,88,84, negative,5,tra
74,3,79,7,-42,0,4,123,118, negative,5,tra
85,-1,88,0,2,7,3,86,82, negative,5,tra
105,-11,108,0,70,0,3,38,34, negative,5,tra
79,0,83,0,-28,27,4,112,108, negative,5,tra
85,1,88,0,2,5,3,86,82, negative,5,tra
83,0,87,0,-40,11,4,128,124, negative,5,tra
104,0,105,-6,70,0,1,35,34, negative,5,tra
72,-11,76,-10,-40,10,4,117,114, negative,5,tra
79,4,84,8,-40,5,4,125,120, negative,5,tra
82,-1,86,0,-6,0,4,94,90, negative,5,tra
84,0,87,0,0,0,3,87,84, negative,5,tra
79,-4,84,0,-40,1,4,125,120, negative,5,tra
81,0,84,0,-14,-15,3,99,96, negative,5,tra
106,-3,107,-5,72,0,1,35,34, negative,5,tra
80,0,84,0,-36,-14,4,120,116, negative,5,tra
84,1,86,-4,-4,0,3,92,88, negative,5,tra
78,1,82,1,-40,7,4,123,120, negative,5,tra
81,0,84,0,-14,-11,4,100,96, negative,5,tra
106,0,107,-7,70,0,1,37,36, negative,5,tra
82,0,85,-7,-10,0,3,95,92, negative,5,tra
104,2,105,0,70,0,1,35,34, negative,5,tra
81,0,84,0,-14,9,3,100,96, negative,5,tra
82,0,85,0,-6,10,3,93,90, negative,5,tra
79,-1,83,0,-42,0,5,127,122, negative,5,tra
104,0,105,0,72,4,1,33,32, negative,5,tra
80,0,84,0,-32,7,4,117,114, negative,5,tra
101,0,102,0,72,1,1,30,28, negative,5,tra
81,2,85,0,-42,-27,4,129,124, negative,5,tra
80,0,84,0,-36,0,4,121,116, negative,5,tra
104,0,106,1,70,0,1,36,34, negative,5,tra
103,2,104,4,72,7,1,32,30, negative,5,tra
81,0,85,1,-12,0,4,98,94, negative,5,tra
84,0,88,0,6,-1,5,83,78, negative,5,tra
107,3,108,0,72,3,1,36,34, negative,5,tra
106,-2,107,-3,72,0,1,35,34, negative,5,tra
103,5,104,-1,70,-2,1,35,34, negative,5,tra
80,-2,84,0,-14,-2,4,99,96, negative,5,tra
83,3,86,8,-6,0,4,94,90, negative,5,tra
85,-16,89,0,8,0,4,81,78, negative,5,tra
79,0,83,0,-46,-20,4,130,126, negative,5,tra
80,-1,84,0,-20,4,4,105,100, negative,5,tra
107,5,108,1,72,1,1,35,34, negative,5,tra
79,0,83,0,-30,8,4,114,110, negative,5,tra
81,0,84,0,-20,-10,4,105,102, negative,5,tra
81,0,84,0,-22,-8,3,108,104, negative,5,tra
105,3,106,1,72,31,1,33,32, negative,5,tra
85,0,88,0,0,-12,3,88,86, negative,5,tra
85,0,88,-7,2,0,3,85,82, negative,5,tra
81,0,86,0,-24,-7,4,112,108, negative,5,tra
78,1,82,2,-42,0,4,126,122, negative,5,tra
82,0,86,0,-2,12,3,88,84, negative,5,tra
102,0,103,0,70,-14,1,33,32, negative,5,tra
79,0,83,0,-30,12,4,114,110, negative,5,tra
80,-1,84,-2,-40,9,4,126,122, negative,5,tra
78,0,81,0,-40,2292,4,123,120, negative,5,tra
81,1,84,0,-14,2,3,100,96, negative,5,tra
83,-2,86,0,-2,0,3,89,86, negative,5,tra
104,4,106,8,72,5,1,33,32, negative,5,tra
84,-1,88,0,6,0,4,83,80, negative,5,tra
81,0,84,0,-18,-5,3,103,100, negative,5,tra
81,2,84,0,-22,-3,3,108,104, negative,5,tra
82,4,86,4,-2,0,3,88,84, negative,5,tra
81,1,84,0,-14,9,3,100,96, negative,5,tra
105,-4,107,0,72,0,1,35,34, negative,5,tra
74,8,78,10,-42,-2,4,122,118, negative,5,tra
83,0,86,0,-4,-6,3,92,88, negative,5,tra
106,0,107,-6,70,0,1,37,36, negative,5,tra
78,2,82,6,-42,0,4,126,122, negative,5,tra
103,3447,76,0,42,0,-27,35,62, negative,5,tra
82,0,87,6,-40,1,5,128,124, negative,5,tra
105,0,107,0,70,-1,1,37,36, negative,5,tra
77,-1,81,0,-40,30,4,123,118, negative,5,tra
84,0,88,1,-2,0,4,90,86, negative,5,tra
87,5,89,0,8,2,2,81,78, negative,5,tra
85,0,88,0,-2,-2,3,91,88, negative,5,tra
86,7,89,0,8,9,3,81,78, negative,5,tra
81,0,84,0,-20,-12,4,105,102, negative,5,tra
81,0,84,0,-18,17,4,103,98, negative,5,tra
80,-1,84,-1,-40,7,4,126,122, negative,5,tra
76,0,81,8,-42,0,5,125,120, negative,5,tra
81,0,86,6,-24,0,4,112,108, negative,5,tra
82,0,86,6,-6,3,4,94,90, negative,5,tra
80,2,84,0,-28,-8,4,112,108, negative,5,tra
82,2,86,0,-40,7,4,128,124, negative,5,tra
83,1,86,0,-2,0,3,88,86, negative,5,tra
85,0,88,0,0,0,3,88,84, negative,5,tra
102,1,104,1,70,0,1,34,32, negative,5,tra
82,2,86,2,-2,0,3,88,84, negative,5,tra
78,4,81,0,-42,0,4,125,122, negative,5,tra
71,3,75,1,-42,-17,4,119,114, negative,5,tra
104,-4,105,-3,70,0,1,35,34, negative,5,tra
80,2,84,0,-28,0,4,112,108, negative,5,tra
81,0,84,0,-12,8,3,97,94, negative,5,tra
79,0,83,0,-42,17,4,127,122, negative,5,tra
83,0,86,6,-2,0,4,89,86, negative,5,tra
81,3,84,0,-24,0,4,110,106, negative,5,tra
81,0,84,0,-18,-21,3,103,100, negative,5,tra
103,-1,104,-1,70,0,1,35,34, negative,5,tra
82,-2,86,0,-10,1,4,96,92, negative,5,tra
102,0,103,0,72,28,1,31,30, negative,5,tra
84,0,87,-2,0,13,3,87,84, negative,5,tra
76,3,82,0,-42,-5,5,126,120, negative,5,tra
85,0,88,-2,2,0,3,86,82, negative,5,tra
76,0,81,6,-40,7,5,122,116, negative,5,tra
74,6,78,3,-42,0,4,122,118, negative,5,tra
82,0,86,-3,-40,0,4,128,124, negative,5,tra
79,0,83,0,-38,24,4,122,118, negative,5,tra
81,-1,85,-2,-40,0,4,126,122, negative,5,tra
78,5,83,6,-40,17,4,124,120, negative,5,tra
104,2,105,-1,70,0,1,35,34, negative,5,tra
82,0,86,0,-12,-21,3,99,96, negative,5,tra
105,-2,106,-4,72,2,1,33,32, negative,5,tra
80,0,84,-4,-36,0,4,120,116, negative,5,tra
81,0,84,-4,-22,0,3,108,104, negative,5,tra
82,0,85,-1,-10,-29,3,95,92, negative,5,tra
106,-3,108,0,70,0,2,38,36, negative,5,tra
82,0,85,0,-10,-24,3,95,92, negative,5,tra
82,0,85,0,-6,25,3,93,90, negative,5,tra
77,0,81,0,-40,19,4,123,118, negative,5,tra
81,0,85,0,-22,31,4,108,104, negative,5,tra
85,-1,88,0,2,-10,3,86,82, negative,5,tra
81,4,84,0,-24,0,4,110,106, negative,5,tra
84,2,86,0,-2,0,3,89,86, negative,5,tra
79,0,83,0,-42,31,4,127,122, negative,5,tra
84,8,89,0,6,-10,5,84,80, negative,5,tra
79,0,84,0,-40,2,4,125,120, negative,5,tra
83,2,86,0,-2,0,3,88,86, negative,5,tra
75,0,80,4,-42,0,5,124,120, negative,5,tra
82,0,85,0,-10,-5,3,95,92, negative,5,tra
105,0,106,-1,72,2,1,34,34, negative,5,tra
85,0,88,0,2,-17,3,86,82, negative,5,tra
84,2,87,-1,0,0,3,87,84, negative,5,tra
85,0,88,-9,0,0,3,88,84, negative,5,tra
105,0,106,1,70,0,2,36,34, negative,5,tra
85,0,89,7,2,-2,4,86,82, negative,5,tra
101,0,102,0,72,0,1,30,28, negative,5,tra
76,0,81,0,-40,0,4,122,118, negative,5,tra
85,0,88,-7,6,0,3,83,80, negative,5,tra
105,0,106,0,72,6,1,34,32, negative,5,tra
104,0,106,-1,70,-1,1,36,34, negative,5,tra
81,0,86,0,-40,2,4,127,122, negative,5,tra
78,3,82,0,-46,0,4,128,124, negative,5,tra
81,0,84,0,-14,6,4,100,96, negative,5,tra
80,0,84,2,-24,4,4,110,106, negative,5,tra
80,-3,84,0,-20,0,4,105,100, negative,5,tra
81,0,84,0,-18,9,4,103,98, negative,5,tra
85,-2,88,0,2,11,3,86,82, negative,5,tra
81,1,84,0,-14,6,3,100,96, negative,5,tra
80,0,84,-1,-20,0,4,105,100, negative,5,tra
102,0,102,-3,72,22,1,30,30, negative,5,tra
85,0,88,5,0,0,3,88,84, negative,5,tra
101,0,102,0,72,5,1,29,28, negative,5,tra
105,3,107,7,70,0,1,37,36, negative,5,tra
84,0,88,0,-2,-12,3,90,88, negative,5,tra
84,5,87,0,0,0,3,87,84, negative,5,tra
102,-5,103,0,72,19,1,31,30, negative,5,tra
82,0,85,-4,-2,12,3,88,84, negative,5,tra
79,0,83,0,-42,9,4,127,122, negative,5,tra
106,5,107,2,72,1,1,35,34, negative,5,tra
82,0,86,0,-12,-30,3,99,96, negative,5,tra
104,0,105,0,70,0,1,35,34, negative,5,tra
81,2,85,0,-40,11,4,126,122, negative,5,tra
108,5,109,3,70,-30,1,39,38, negative,5,tra
102,0,102,-4,72,22,1,30,30, negative,5,tra
84,0,88,0,0,16,3,88,84, negative,5,tra
82,-2,87,0,-40,0,5,128,124, negative,5,tra
80,0,84,0,-36,-5,4,120,116, negative,5,tra
105,0,107,-1,70,-1,1,37,36, negative,5,tra
84,0,88,0,-2,-22,3,90,88, negative,5,tra
79,0,83,0,-42,0,5,127,122, negative,5,tra
83,0,86,0,-4,9,3,92,88, negative,5,tra
79,0,83,-5,-46,0,4,129,126, negative,5,tra
82,0,85,-1,-12,0,3,98,94, negative,5,tra
85,0,88,0,6,3,3,83,80, negative,5,tra
84,2,88,0,0,1,3,88,84, negative,5,tra
85,-27,89,0,8,0,4,81,78, negative,5,tra
80,0,84,0,-42,-14,4,128,124, negative,5,tra
80,5,83,0,-28,0,3,112,108, negative,5,tra
82,0,85,0,-4,-26,3,90,88, negative,5,tra
83,0,86,0,-4,4,3,92,88, negative,5,tra
82,2,86,0,-12,0,3,99,96, negative,5,tra
80,-5,84,0,-42,0,5,128,124, negative,5,tra
82,0,86,0,-10,16,3,96,92, negative,5,tra
82,0,86,0,-10,20,3,96,92, negative,5,tra
86,6,89,0,8,12,3,81,78, negative,5,tra
85,-5,88,0,2,13,3,86,82, negative,5,tra
84,-2,88,-6,-2,-11,3,90,88, negative,5,tra
83,4,86,0,-6,0,3,94,90, negative,5,tra
105,3,106,0,70,0,1,36,34, negative,5,tra
81,0,84,0,-20,-5,4,105,102, negative,5,tra
83,0,86,0,-4,-9,4,92,88, negative,5,tra
82,0,86,0,-4,-23,3,91,88, negative,5,tra
79,3,83,0,-42,-21,4,127,122, negative,5,tra
102,1,104,7,70,-18,2,34,32, negative,5,tra
104,-1,105,-1,72,4,1,33,32, negative,5,tra
81,0,84,0,-20,23,4,105,102, negative,5,tra
82,4,86,0,-40,2,4,128,124, negative,5,tra
76,1,81,1,-42,-23,5,125,120, negative,5,tra
76,0,81,-3,-40,20,5,122,118, negative,5,tra
105,-3,107,-2,70,0,2,37,34, negative,5,tra
77,0,81,0,-40,3,4,123,118, negative,5,tra
82,0,85,-4,-2,9,3,88,84, negative,5,tra
102,0,103,0,72,22,1,31,30, negative,5,tra
108,0,109,0,72,7,1,36,36, negative,5,tra
81,1,85,0,-40,8,4,126,122, negative,5,tra
102,0,102,-4,70,-3,1,33,32, negative,5,tra
78,-1,82,0,-42,0,4,126,122, negative,5,tra
107,1,108,2,72,5,1,36,34, negative,5,tra
108,0,108,-4,72,5,1,36,36, negative,5,tra
85,0,88,6,0,0,3,88,84, negative,5,tra
82,0,86,-1,-40,7,4,128,124, negative,5,tra
105,-1,106,-2,72,1,1,33,32, negative,5,tra
81,0,84,-1,-18,14,4,103,98, negative,5,tra
81,0,84,0,-18,0,3,103,100, negative,5,tra
75,5,79,1,-42,0,4,123,118, negative,5,tra
79,0,83,-1,-32,-1,4,117,112, negative,5,tra
82,0,86,0,-12,-23,3,99,96, negative,5,tra
71,-6,75,-4,-42,-25,4,119,114, negative,5,tra
