fingerprint,minutia,x,y,angle
U245X7I_1_1,v1,466,385,67.0
U245X7I_1_1,v2,442,340,30.0
U245X7I_1_1,v3,367,388,21.0
U245X7I_1_1,v4,418,297,16.0
U245X7I_1_1,v5,368,270,349.0
U245X7I_1_1,v6,355,347,344.0
U245X7I_1_1,v7,350,360,345.0
U245X7I_1_1,v8,357,298,339.0
U245X7I_1_1,v9,299,412,302.0
U245X7I_1_1,v10,277,388,302.0
U245X7I_1_1,v11,289,469,283.0
U245X7I_1_1,v12,441,362,219.0
U245X7I_1_1,v13,425,278,180.0
U246X8I_1_1,v0,353,299,54.0
U246X8I_1_1,v1,288,274,44.0
U246X8I_1_1,v2,204,359,1.0
U246X8I_1_1,v3,359,472,357.0
U246X8I_1_1,v4,338,489,352.0
U246X8I_1_1,v5,199,341,329.0
U246X8I_1_1,v6,180,341,298.0
U246X8I_1_1,v7,328,466,296.0
U246X8I_1_1,v8,230,384,102.0
U246X8I_1_1,v9,208,389,105.0
U246X8I_1_1,v10,247,390,94.0
U247X1I_1_1,v0,516,383,88.0
U247X1I_1_1,v1,530,395,89.0
U247X1I_1_1,v2,492,307,67.0
U247X1I_1_1,v3,516,273,51.0
U247X1I_1_1,v4,431,310,41.0
U247X1I_1_1,v5,422,277,9.0
U247X1I_1_1,v6,421,243,9.0
U247X1I_1_1,v7,518,303,234.0
U247X1I_1_1,v8,449,325,221.0
U247X1I_1_1,v9,502,247,219.0
U247X1I_1_1,v10,443,265,185.0
U247X1I_1_1,v11,337,299,122.0
U249X3I_1_1,v0,366,388,85.0
U249X3I_1_1,v1,321,520,230.0
U249X3I_1_1,v2,318,538,217.0
U249X3I_1_1,v3,294,520,182.0
U249X3I_1_1,v4,369,352,147.0
U249X3I_1_1,v5,335,355,122.0
U249X3I_1_1,v6,329,386,103.0
U249X3I_1_1,v7,355,408,90.0
U249X3I_1_1,v8,317,445,91.0
U250X1I_1_1,v0,585,350,34.0
U250X1I_1_1,v1,535,332,36.0
U250X1I_1_1,v2,551,267,23.0
U250X1I_1_1,v3,435,548,237.0
U250X1I_1_1,v4,455,560,225.0
U250X1I_1_1,v5,547,446,216.0
U250X1I_1_1,v6,597,444,215.0
U250X1I_1_1,v7,575,473,205.0
U250X1I_1_1,v8,589,312,204.0
U250X1I_1_1,v9,587,277,205.0
U250X1I_1_1,v10,487,585,198.0
U250X1I_1_1,v11,429,566,194.0
U250X1I_1_1,v12,458,598,187.0
U251X1I_1_1,v0,590,592,89.0
U251X1I_1_1,v1,616,539,78.0
U251X1I_1_1,v2,448,692,31.0
U251X1I_1_1,v3,487,694,357.0
U251X1I_1_1,v4,521,712,339.0
U251X1I_1_1,v5,475,708,211.0
U251X1I_1_1,v6,553,640,105.0
U251X1I_1_1,v7,561,598,105.0
U251X1I_1_1,v8,564,658,97.0
U252X6I_1_1,v0,500,371,89.0
U252X6I_1_1,v1,480,337,70.0
U252X6I_1_1,v2,506,340,72.0
U252X6I_1_1,v3,507,326,63.0
U252X6I_1_1,v4,453,333,51.0
U252X6I_1_1,v5,446,336,47.0
U252X6I_1_1,v6,433,342,23.0
U252X6I_1_1,v7,443,305,356.0
U252X6I_1_1,v8,402,284,333.0
U252X6I_1_1,v9,392,247,328.0
U252X6I_1_1,v10,401,348,308.0
U252X6I_1_1,v11,383,324,305.0
U252X6I_1_1,v12,377,372,292.0
U252X6I_1_1,v13,495,398,269.0
U252X6I_1_1,v14,395,225,144.0
U252X6I_1_1,v15,428,366,122.0
U252X6I_1_1,v16,456,380,98.0
U252X6I_1_1,v17,478,385,93.0
U253X9I_1_1,v0,469,347,71.0
U253X9I_1_1,v1,470,314,73.0
U253X9I_1_1,v2,426,318,43.0
U253X9I_1_1,v3,442,298,31.0
U253X9I_1_1,v4,429,274,14.0
U253X9I_1_1,v5,479,340,250.0
U253X9I_1_1,v6,466,377,249.0
U253X9I_1_1,v7,464,328,234.0
U253X9I_1_1,v8,437,345,218.0
U253X9I_1_1,v9,455,258,201.0
U254X3I_1_1,v0,480,235,43.0
U254X3I_1_1,v1,420,240,31.0
U254X3I_1_1,v2,470,296,224.0
U254X3I_1_1,v3,429,337,206.0
U254X3I_1_1,v4,382,212,160.0
U254X3I_1_1,v5,374,294,143.0
U254X3I_1_1,v6,332,274,140.0
U255X1I_1_1,v0,300,423,88.0
U255X1I_1_1,v1,333,420,86.0
U255X1I_1_1,v2,395,530,66.0
U255X1I_1_1,v3,410,394,60.0
U255X1I_1_1,v4,333,555,54.0
U255X1I_1_1,v5,323,566,249.0
U255X1I_1_1,v6,458,399,237.0
U255X1I_1_1,v7,346,568,240.0
U255X1I_1_1,v8,315,582,232.0
U255X1I_1_1,v9,363,345,185.0
U255X1I_1_1,v10,312,313,155.0
U255X1I_1_1,v11,354,374,141.0
U255X1I_1_1,v12,310,365,132.0
U255X1I_1_1,v13,257,360,128.0
U255X1I_1_1,v14,272,381,113.0
U255X1I_1_1,v15,244,417,109.0
U255X1I_1_1,v16,217,428,112.0
U255X1I_1_1,v17,283,411,100.0
U255X1I_1_1,v18,291,422,95.0
U256X7I_1_1,v0,513,325,68.0
U256X7I_1_1,v1,468,594,54.0
U256X7I_1_1,v2,498,424,264.0
U256X7I_1_1,v3,538,364,259.0
U256X7I_1_1,v4,519,383,259.0
U256X7I_1_1,v5,464,354,248.0
U256X7I_1_1,v6,439,404,247.0
U256X7I_1_1,v7,524,460,244.0
U256X7I_1_1,v8,463,305,238.0
U256X7I_1_1,v9,541,502,231.0
U256X7I_1_1,v10,453,452,231.0
U256X7I_1_1,v11,470,482,223.0
U256X7I_1_1,v12,474,617,222.0
U256X7I_1_1,v13,494,521,224.0
U256X7I_1_1,v14,425,483,214.0
U256X7I_1_1,v15,420,535,200.0
U257X3I_1_1,v0,406,471,9.0
U257X3I_1_1,v1,354,501,3.0
U257X3I_1_1,v2,351,475,344.0
U257X3I_1_1,v3,393,463,338.0
U257X3I_1_1,v4,370,447,332.0
U257X3I_1_1,v5,352,418,326.0
U257X3I_1_1,v6,419,443,304.0
U257X3I_1_1,v7,460,477,224.0
U257X3I_1_1,v8,446,495,196.0
U257X3I_1_1,v9,434,406,121.0
U257X3I_1_1,v10,443,412,101.0
U258X1I_1_1,v0,257,413,88.0
U258X1I_1_1,v1,306,345,67.0
U258X1I_1_1,v2,172,345,288.0
U258X1I_1_1,v3,174,409,292.0
U258X1I_1_1,v4,328,447,210.0
U258X1I_1_1,v5,368,448,200.0
U258X1I_1_1,v6,405,455,199.0
U258X1I_1_1,v7,426,439,193.0
U258X1I_1_1,v8,292,464,191.0
U258X1I_1_1,v9,349,484,184.0
U258X1I_1_1,v10,163,410,116.0
U258X1I_1_1,v11,181,321,109.0
U258X1I_1_1,v12,248,362,103.0
U258X1I_1_1,v13,269,331,95.0
U258X1I_1_1,v14,253,391,92.0
U260X8I_1_1,v0,376,410,84.0
U260X8I_1_1,v1,441,456,82.0
U260X8I_1_1,v2,456,406,68.0
U260X8I_1_1,v3,355,433,266.0
U260X8I_1_1,v4,470,445,252.0
U260X8I_1_1,v5,386,515,107.0
U260X8I_1_1,v6,349,476,100.0
U260X8I_1_1,v7,389,455,90.0
U261X6I_1_1,v0,468,369,14.0
U261X6I_1_1,v1,447,350,328.0
U261X6I_1_1,v2,416,331,322.0
U261X6I_1_1,v3,501,507,295.0
U261X6I_1_1,v4,419,552,174.0
U261X6I_1_1,v5,470,507,164.0
U261X6I_1_1,v6,500,518,149.0
U261X6I_1_1,v7,497,482,137.0
U261X6I_1_1,v8,510,488,117.0
U261X6I_1_1,v9,382,413,94.0
U263X1I_1_1,v0,407,437,75.0
U263X1I_1_1,v1,436,483,68.0
U263X1I_1_1,v2,489,449,262.0
U263X1I_1_1,v3,363,506,261.0
U263X1I_1_1,v4,478,501,256.0
U263X1I_1_1,v5,470,449,252.0
U263X1I_1_1,v6,420,501,252.0
U263X1I_1_1,v7,464,397,229.0
U265X3I_1_1,v0,463,462,81.0
U265X3I_1_1,v1,478,402,81.0
U265X3I_1_1,v2,457,376,259.0
U265X3I_1_1,v3,440,408,263.0
U265X3I_1_1,v4,423,499,258.0
U265X3I_1_1,v5,482,332,242.0
U265X3I_1_1,v6,429,312,200.0
U265X3I_1_1,v7,422,351,172.0
U265X3I_1_1,v8,422,369,163.0
U265X3I_1_1,v9,423,401,94.0
U267X3I_1_1,v0,293,313,326.0
U267X3I_1_1,v1,246,377,291.0
U267X3I_1_1,v2,307,412,292.0
U267X3I_1_1,v3,401,426,252.0
U267X3I_1_1,v4,327,299,146.0
U267X3I_1_1,v5,361,354,126.0
U267X3I_1_1,v6,317,383,115.0
U267X3I_1_1,v7,324,452,117.0
U267X3I_1_1,v8,319,433,117.0
U267X3I_1_1,v9,318,413,112.0
U267X3I_1_1,v10,336,397,95.0
U268X4I_1_1,v0,435,475,86.0
U268X4I_1_1,v1,351,449,82.0
U268X4I_1_1,v2,446,477,80.0
U268X4I_1_1,v3,416,445,78.0
U268X4I_1_1,v4,377,438,63.0
U268X4I_1_1,v5,489,463,59.0
U268X4I_1_1,v6,350,413,302.0
U268X4I_1_1,v7,418,495,113.0
U268X4I_1_1,v8,407,467,100.0
U269X3I_1_1,v0,412,228,15.0
U269X3I_1_1,v1,405,292,351.0
U269X3I_1_1,v2,392,236,347.0
U269X3I_1_1,v3,420,347,276.0
U269X3I_1_1,v4,413,351,269.0
U269X3I_1_1,v5,434,298,217.0
U269X3I_1_1,v6,452,265,204.0
U269X3I_1_1,v7,427,304,173.0
U269X3I_1_1,v8,396,271,129.0
U269X3I_1_1,v9,423,314,93.0
U269X3I_1_1,v10,390,326,92.0
U270X6I_1_1,v0,506,516,69.0
U270X6I_1_1,v1,419,498,69.0
U270X6I_1_1,v2,524,491,63.0
U270X6I_1_1,v3,462,459,46.0
U270X6I_1_1,v4,485,443,44.0
U270X6I_1_1,v5,473,389,20.0
U270X6I_1_1,v6,419,446,19.0
U270X6I_1_1,v7,393,488,350.0
U270X6I_1_1,v8,387,465,336.0
U270X6I_1_1,v9,300,436,308.0
U270X6I_1_1,v10,257,411,307.0
U270X6I_1_1,v11,255,493,300.0
U270X6I_1_1,v12,237,552,300.0
U270X6I_1_1,v13,479,379,193.0
U270X6I_1_1,v14,396,539,125.0
U270X6I_1_1,v15,406,520,118.0
U270X6I_1_1,v16,230,493,118.0
U271X6I_1_1,v0,554,322,79.0
U271X6I_1_1,v1,564,298,65.0
U271X6I_1_1,v2,488,588,357.0
U271X6I_1_1,v3,563,574,353.0
U271X6I_1_1,v4,513,564,345.0
U271X6I_1_1,v5,570,523,328.0
U271X6I_1_1,v6,537,543,326.0
U271X6I_1_1,v7,582,480,287.0
U271X6I_1_1,v8,549,410,269.0
U272X9I_1_1,v0,281,441,86.0
U272X9I_1_1,v1,269,388,65.0
U272X9I_1_1,v2,333,364,57.0
U272X9I_1_1,v3,350,529,0.0
U272X9I_1_1,v4,338,562,348.0
U272X9I_1_1,v5,311,547,321.0
U272X9I_1_1,v6,299,339,236.0
U272X9I_1_1,v7,398,448,228.0
U272X9I_1_1,v8,404,414,226.0
U272X9I_1_1,v9,372,516,218.0
U272X9I_1_1,v10,420,548,198.0
U272X9I_1_1,v11,373,532,177.0
U272X9I_1_1,v12,382,550,175.0
U272X9I_1_1,v13,353,521,156.0
U273X6I_1_1,v0,505,489,72.0
U273X6I_1_1,v1,394,346,355.0
U273X6I_1_1,v2,396,486,0.0
U273X6I_1_1,v3,379,405,351.0
U273X6I_1_1,v4,382,481,322.0
U273X6I_1_1,v5,315,501,305.0
U273X6I_1_1,v6,280,521,299.0
U273X6I_1_1,v7,339,525,297.0
U273X6I_1_1,v8,503,382,199.0
U273X6I_1_1,v9,347,464,133.0
U273X6I_1_1,v10,392,442,133.0
U273X6I_1_1,v11,395,524,122.0
U273X6I_1_1,v12,314,475,122.0
U276X6I_1_1,v0,287,455,88.0
U276X6I_1_1,v1,300,445,56.0
U276X6I_1_1,v2,415,253,7.0
U276X6I_1_1,v3,387,269,353.0
U276X6I_1_1,v4,316,265,321.0
U276X6I_1_1,v5,254,333,107.0
U276X6I_1_1,v6,268,336,100.0
U276X6I_1_1,v7,297,339,96.0
U276X6I_1_1,v8,253,416,93.0
U276X6I_1_1,v9,331,338,91.0
U277X9I_1_1,v0,412,522,84.0
U277X9I_1_1,v1,316,451,73.0
U277X9I_1_1,v2,341,448,64.0
U277X9I_1_1,v3,397,446,63.0
U277X9I_1_1,v4,291,431,57.0
U277X9I_1_1,v5,317,425,57.0
U277X9I_1_1,v6,447,453,56.0
U277X9I_1_1,v7,365,402,54.0
U277X9I_1_1,v8,440,389,227.0
U277X9I_1_1,v9,344,406,229.0
U277X9I_1_1,v10,362,524,92.0
U280X5I_1_1,v0,446,482,77.0
U280X5I_1_1,v1,488,448,69.0
U280X5I_1_1,v2,398,375,122.0
U280X5I_1_1,v3,389,513,117.0
U280X5I_1_1,v4,421,427,107.0
U280X5I_1_1,v5,438,437,99.0
U280X5I_1_1,v6,403,473,100.0
U280X5I_1_1,v7,467,409,95.0
U281X7I_1_1,v0,413,330,87.0
U281X7I_1_1,v1,437,331,70.0
U281X7I_1_1,v2,472,340,62.0
U281X7I_1_1,v3,472,487,342.0
U281X7I_1_1,v4,454,515,340.0
U281X7I_1_1,v5,456,491,321.0
U281X7I_1_1,v6,453,446,296.0
U281X7I_1_1,v7,527,413,236.0
U281X7I_1_1,v8,434,421,119.0
U281X7I_1_1,v9,421,355,107.0
U281X7I_1_1,v10,454,397,97.0
U281X7I_1_1,v11,428,360,92.0
U282X2I_1_1,v0,466,348,70.0
U282X2I_1_1,v1,456,315,55.0
U282X2I_1_1,v2,411,391,252.0
U282X2I_1_1,v3,404,393,247.0
U282X2I_1_1,v4,415,363,206.0
U282X2I_1_1,v5,400,304,177.0
U282X2I_1_1,v6,402,334,173.0
U282X2I_1_1,v7,373,269,164.0
U282X2I_1_1,v8,452,441,134.0
U282X2I_1_1,v9,481,446,123.0
U282X2I_1_1,v10,433,400,117.0
U282X2I_1_1,v11,507,446,99.0
U282X2I_1_1,v12,460,391,94.0
U283X6I_1_1,v0,441,367,17.0
U283X6I_1_1,v1,457,309,10.0
U283X6I_1_1,v2,363,387,357.0
U283X6I_1_1,v3,393,265,358.0
U283X6I_1_1,v4,332,342,345.0
U283X6I_1_1,v5,342,312,346.0
U283X6I_1_1,v6,298,381,334.0
U283X6I_1_1,v7,437,307,187.0
U283X6I_1_1,v8,386,402,182.0
U283X6I_1_1,v9,415,341,183.0
U283X6I_1_1,v10,389,290,175.0
U283X6I_1_1,v11,367,334,172.0
U284X2I_1_1,v0,521,415,88.0
U284X2I_1_1,v1,515,442,55.0
U284X2I_1_1,v2,490,459,4.0
U284X2I_1_1,v3,457,534,358.0
U284X2I_1_1,v4,437,462,336.0
U284X2I_1_1,v5,420,421,326.0
U284X2I_1_1,v6,480,450,321.0
U284X2I_1_1,v7,407,417,312.0
U284X2I_1_1,v8,556,441,256.0
U284X2I_1_1,v9,531,451,247.0
U284X2I_1_1,v10,526,471,214.0
U284X2I_1_1,v11,512,488,209.0
U284X2I_1_1,v12,427,381,133.0
U284X2I_1_1,v13,509,417,120.0
U284X2I_1_1,v14,542,355,103.0
U284X2I_1_1,v15,580,355,98.0
U284X2I_1_1,v16,551,383,94.0
U285X4I_1_1,v0,449,414,84.0
U285X4I_1_1,v1,451,451,83.0
U285X4I_1_1,v2,462,457,59.0
U285X4I_1_1,v3,469,430,50.0
U285X4I_1_1,v4,553,418,208.0
U285X4I_1_1,v5,469,342,134.0
U285X4I_1_1,v6,496,380,116.0
U285X4I_1_1,v7,442,386,93.0
U286X6I_1_1,v0,368,513,79.0
U286X6I_1_1,v1,339,483,70.0
U286X6I_1_1,v2,375,497,68.0
U286X6I_1_1,v3,402,552,71.0
U286X6I_1_1,v4,424,554,73.0
U286X6I_1_1,v5,479,624,224.0
U286X6I_1_1,v6,446,624,223.0
U286X6I_1_1,v7,433,644,214.0
U286X6I_1_1,v8,449,645,199.0
U287X3I_1_1,v0,434,475,86.0
U287X3I_1_1,v1,385,513,77.0
U287X3I_1_1,v2,440,469,76.0
U287X3I_1_1,v3,497,467,73.0
U287X3I_1_1,v4,412,498,73.0
U287X3I_1_1,v5,462,461,67.0
U287X3I_1_1,v6,451,393,23.0
U287X3I_1_1,v7,451,513,280.0
U287X3I_1_1,v8,433,408,168.0
U287X3I_1_1,v9,341,431,114.0
U287X3I_1_1,v10,410,450,107.0
U287X3I_1_1,v11,487,507,98.0
U288X6I_1_1,v0,422,379,63.0
U288X6I_1_1,v1,444,299,57.0
U288X6I_1_1,v2,499,341,55.0
U288X6I_1_1,v3,456,494,37.0
U288X6I_1_1,v4,435,594,28.0
U288X6I_1_1,v5,402,450,240.0
U288X6I_1_1,v6,438,414,241.0
U288X6I_1_1,v7,478,232,233.0
U288X6I_1_1,v8,415,493,230.0
U288X6I_1_1,v9,472,286,229.0
U288X6I_1_1,v10,405,506,224.0
U288X6I_1_1,v11,469,500,220.0
U288X6I_1_1,v12,347,581,214.0
U288X6I_1_1,v13,498,533,211.0
U288X6I_1_1,v14,443,609,205.0
U288X6I_1_1,v15,441,567,208.0
U288X6I_1_1,v16,474,606,206.0
U288X6I_1_1,v17,510,562,202.0
U288X6I_1_1,v18,414,620,197.0
U288X6I_1_1,v19,438,584,197.0
U289X6I_1_1,v0,417,427,65.0
U289X6I_1_1,v1,390,399,46.0
U289X6I_1_1,v2,348,435,41.0
U289X6I_1_1,v3,374,339,16.0
U289X6I_1_1,v4,248,631,4.0
U289X6I_1_1,v5,307,593,342.0
U289X6I_1_1,v6,246,573,343.0
U289X6I_1_1,v7,263,455,333.0
U289X6I_1_1,v8,244,452,315.0
U289X6I_1_1,v9,225,444,313.0
U289X6I_1_1,v10,240,475,157.0
U289X6I_1_1,v11,257,404,132.0
U290X4I_1_1,v0,402,428,37.0
U290X4I_1_1,v1,419,382,22.0
U290X4I_1_1,v2,424,364,20.0
U290X4I_1_1,v3,442,408,343.0
U290X4I_1_1,v4,442,368,326.0
U290X4I_1_1,v5,424,464,214.0
U290X4I_1_1,v6,383,457,219.0
U290X4I_1_1,v7,307,491,213.0
U290X4I_1_1,v8,328,492,213.0
U290X4I_1_1,v9,286,496,210.0
U290X4I_1_1,v10,447,422,203.0
U290X4I_1_1,v11,364,494,192.0
U290X4I_1_1,v12,390,485,194.0
U290X4I_1_1,v13,452,396,186.0
U290X4I_1_1,v14,313,519,190.0
U290X4I_1_1,v15,379,519,178.0
U290X4I_1_1,v16,359,538,173.0
U290X4I_1_1,v17,408,488,169.0
U291X6I_1_1,v0,510,204,42.0
U291X6I_1_1,v1,374,379,333.0
U291X6I_1_1,v2,332,370,331.0
U291X6I_1_1,v3,337,253,321.0
U291X6I_1_1,v4,290,349,313.0
U291X6I_1_1,v5,324,244,314.0
U291X6I_1_1,v6,366,271,315.0
U291X6I_1_1,v7,366,240,314.0
U291X6I_1_1,v8,515,231,217.0
U291X6I_1_1,v9,351,241,138.0
U291X6I_1_1,v10,378,259,131.0
U291X6I_1_1,v11,352,269,134.0
U291X6I_1_1,v12,390,263,133.0
U293X1I_1_1,v0,606,430,87.0
U293X1I_1_1,v1,582,424,85.0
U293X1I_1_1,v2,574,453,77.0
U293X1I_1_1,v3,532,524,73.0
U293X1I_1_1,v4,565,563,63.0
U293X1I_1_1,v5,607,492,43.0
U293X1I_1_1,v6,555,573,247.0
U293X1I_1_1,v7,596,362,159.0
U293X1I_1_1,v8,612,392,158.0
U293X1I_1_1,v9,552,433,97.0
U294X6I_1_1,v0,470,366,87.0
U294X6I_1_1,v1,459,551,351.0
U294X6I_1_1,v2,407,513,347.0
U294X6I_1_1,v3,371,445,342.0
U294X6I_1_1,v4,318,413,333.0
U294X6I_1_1,v5,396,431,332.0
U294X6I_1_1,v6,437,499,327.0
U294X6I_1_1,v7,409,403,325.0
U294X6I_1_1,v8,466,535,317.0
U294X6I_1_1,v9,455,455,309.0
U294X6I_1_1,v10,402,441,157.0
U294X6I_1_1,v11,424,411,153.0
U294X6I_1_1,v12,436,468,149.0
U294X6I_1_1,v13,432,389,147.0
U294X6I_1_1,v14,402,397,143.0
U294X6I_1_1,v15,451,392,142.0
U294X6I_1_1,v16,467,443,133.0
U294X6I_1_1,v17,473,502,131.0
U294X6I_1_1,v18,496,433,127.0
U294X6I_1_1,v19,497,464,123.0
U294X6I_1_1,v20,525,371,90.0
U295X1I_1_1,v0,320,486,78.0
U295X1I_1_1,v1,451,477,35.0
U295X1I_1_1,v2,462,292,25.0
U295X1I_1_1,v3,444,297,14.0
U295X1I_1_1,v4,313,561,351.0
U295X1I_1_1,v5,307,585,345.0
U295X1I_1_1,v6,299,563,308.0
U295X1I_1_1,v7,372,514,234.0
U295X1I_1_1,v8,464,498,219.0
U295X1I_1_1,v9,358,534,216.0
U295X1I_1_1,v10,416,535,212.0
U295X1I_1_1,v11,430,521,211.0
U295X1I_1_1,v12,350,547,203.0
U295X1I_1_1,v13,396,553,198.0
U295X1I_1_1,v14,397,565,190.0
U295X1I_1_1,v15,432,319,187.0
U295X1I_1_1,v16,331,546,190.0
U295X1I_1_1,v17,354,569,176.0
U295X1I_1_1,v18,426,352,168.0
U295X1I_1_1,v19,359,593,164.0
U295X1I_1_1,v20,416,604,168.0
U296X6I_1_1,v0,436,412,89.0
U296X6I_1_1,v1,415,353,75.0
U296X6I_1_1,v2,437,357,71.0
U296X6I_1_1,v3,469,350,58.0
U296X6I_1_1,v4,461,311,41.0
U296X6I_1_1,v5,490,304,35.0
U296X6I_1_1,v6,470,304,33.0
U296X6I_1_1,v7,393,281,14.0
U296X6I_1_1,v8,353,292,4.0
U296X6I_1_1,v9,331,281,332.0
U296X6I_1_1,v10,452,530,306.0
U296X6I_1_1,v11,439,520,296.0
U296X6I_1_1,v12,431,506,279.0
U296X6I_1_1,v13,398,508,281.0
U296X6I_1_1,v14,393,464,279.0
U296X6I_1_1,v15,375,494,279.0
U296X6I_1_1,v16,413,428,272.0
U296X6I_1_1,v17,284,457,265.0
U296X6I_1_1,v18,370,524,263.0
U296X6I_1_1,v19,324,540,244.0
U296X6I_1_1,v20,357,548,232.0
U296X6I_1_1,v21,405,260,178.0
U296X6I_1_1,v22,308,270,141.0
U296X6I_1_1,v23,466,505,117.0
U296X6I_1_1,v24,475,434,103.0
U296X6I_1_1,v25,373,363,101.0
U296X6I_1_1,v26,426,407,97.0
U296X6I_1_1,v27,283,384,95.0
U296X6I_1_1,v28,382,381,95.0
U296X6I_1_1,v29,408,385,92.0
U296X6I_1_1,v30,383,364,95.0
U298X2I_1_1,v0,402,471,85.0
U298X2I_1_1,v1,417,471,81.0
U298X2I_1_1,v2,412,445,79.0
U298X2I_1_1,v3,396,495,77.0
U298X2I_1_1,v4,425,397,44.0
U298X2I_1_1,v5,348,391,342.0
U298X2I_1_1,v6,426,503,251.0
U298X2I_1_1,v7,391,413,150.0
U298X2I_1_1,v8,374,411,149.0
U298X2I_1_1,v9,380,424,134.0
U298X2I_1_1,v10,389,499,124.0
U298X2I_1_1,v11,389,473,117.0
U298X2I_1_1,v12,386,448,108.0
U299X8I_1_1,v0,369,328,25.0
U299X8I_1_1,v1,344,360,17.0
U299X8I_1_1,v2,391,435,242.0
U299X8I_1_1,v3,448,421,235.0
U299X8I_1_1,v4,385,447,230.0
U299X8I_1_1,v5,431,477,218.0
U299X8I_1_1,v6,424,327,214.0
U299X8I_1_1,v7,454,475,214.0
U299X8I_1_1,v8,390,492,211.0
U299X8I_1_1,v9,407,379,210.0
U299X8I_1_1,v10,419,502,204.0
U299X8I_1_1,v11,462,497,197.0
U299X8I_1_1,v12,472,525,183.0
U299X8I_1_1,v13,357,371,181.0
U300X2I_1_1,v0,462,417,63.0
U300X2I_1_1,v1,432,429,8.0
U300X2I_1_1,v2,419,406,336.0
U300X2I_1_1,v3,372,499,337.0
U300X2I_1_1,v4,402,438,311.0
U300X2I_1_1,v5,408,463,303.0
U300X2I_1_1,v6,398,475,296.0
U300X2I_1_1,v7,379,480,283.0
U300X2I_1_1,v8,385,511,174.0
U300X2I_1_1,v9,407,482,150.0
U300X2I_1_1,v10,441,458,124.0
U300X2I_1_1,v11,437,445,125.0
U300X2I_1_1,v12,385,394,127.0
U300X2I_1_1,v13,354,425,120.0
U300X2I_1_1,v14,454,458,114.0
U300X2I_1_1,v15,465,466,114.0
U300X2I_1_1,v16,380,440,112.0
U300X2I_1_1,v17,331,464,99.0
