fingerprint,X,Y,Angle,Type
U223X6I_1_1,415,498,157.0,End
U223X6I_1_1,389,597,151.0,Bifurcation
U224X6I_1_1,313,472,317.0,End
U224X6I_1_1,327,521,309.0,End
U224X6I_1_1,274,437,300.0,Bifurcation
U224X6I_1_1,325,503,135.0,Bifurcation
U224X6I_1_1,306,322,136.0,Bifurcation
U224X6I_1_1,350,477,130.0,Bifurcation
U224X6I_1_1,417,452,124.0,Bifurcation
U224X6I_1_1,435,445,112.0,End
U225X6I_1_1,440,476,63.0,End
U225X6I_1_1,430,414,63.0,Bifurcation
U225X6I_1_1,333,583,328.0,End
U225X6I_1_1,398,518,252.0,Bifurcation
U225X6I_1_1,471,485,240.0,End
U225X6I_1_1,458,540,232.0,End
U225X6I_1_1,418,551,224.0,Bifurcation
U225X6I_1_1,400,560,216.0,End
U225X6I_1_1,421,576,206.0,End
U225X6I_1_1,434,598,190.0,End
U225X6I_1_1,361,523,124.0,End
U226X3I_1_1,445,332,47.0,Bifurcation
U226X3I_1_1,419,288,42.0,End
U226X3I_1_1,509,353,39.0,End
U226X3I_1_1,488,277,38.0,End
U226X3I_1_1,523,355,31.0,Bifurcation
U226X3I_1_1,464,352,225.0,Bifurcation
U226X3I_1_1,506,360,222.0,Bifurcation
U226X3I_1_1,526,375,218.0,End
U226X3I_1_1,536,286,216.0,Bifurcation
U226X3I_1_1,442,245,218.0,End
U226X3I_1_1,491,462,212.0,End
U226X3I_1_1,552,411,211.0,End
U226X3I_1_1,536,439,194.0,Bifurcation
U226X3I_1_1,554,462,185.0,End
U226X3I_1_1,508,494,185.0,Bifurcation
U227X6I_1_1,414,405,72.0,End
U227X6I_1_1,469,302,23.0,End
U227X6I_1_1,431,337,17.0,Bifurcation
U227X6I_1_1,434,303,10.0,Bifurcation
U227X6I_1_1,408,382,8.0,Bifurcation
U227X6I_1_1,409,289,356.0,End
U227X6I_1_1,419,258,0.0,End
U227X6I_1_1,411,331,351.0,End
U227X6I_1_1,385,377,335.0,Bifurcation
U227X6I_1_1,372,346,325.0,End
U227X6I_1_1,344,323,317.0,End
U227X6I_1_1,289,215,313.0,Bifurcation
U227X6I_1_1,321,327,304.0,Bifurcation
U227X6I_1_1,466,362,219.0,Bifurcation
U227X6I_1_1,457,293,186.0,Bifurcation
U227X6I_1_1,400,268,152.0,End
U227X6I_1_1,455,432,96.0,Bifurcation
U227X6I_1_1,403,415,91.0,End
U228X3I_1_1,340,499,70.0,End
U228X3I_1_1,397,222,34.0,End
U228X3I_1_1,364,296,21.0,End
U228X3I_1_1,380,199,13.0,Bifurcation
U228X3I_1_1,402,477,234.0,End
U228X3I_1_1,423,327,223.0,End
U228X3I_1_1,418,379,223.0,Bifurcation
U228X3I_1_1,402,406,216.0,Bifurcation
U228X3I_1_1,396,426,219.0,Bifurcation
U228X3I_1_1,380,308,204.0,Bifurcation
U228X3I_1_1,384,282,207.0,Bifurcation
U228X3I_1_1,381,331,194.0,End
U228X3I_1_1,348,179,165.0,End
U228X3I_1_1,352,283,158.0,End
U229X2I_1_1,528,402,46.0,Bifurcation
U229X2I_1_1,359,260,328.0,Bifurcation
U229X2I_1_1,371,300,324.0,End
U229X2I_1_1,323,334,316.0,Bifurcation
U229X2I_1_1,305,226,314.0,Bifurcation
U229X2I_1_1,299,278,312.0,Bifurcation
U229X2I_1_1,389,377,307.0,End
U229X2I_1_1,317,248,307.0,Bifurcation
U229X2I_1_1,327,278,308.0,End
U229X2I_1_1,429,409,307.0,Bifurcation
U229X2I_1_1,350,398,301.0,End
U229X2I_1_1,378,482,292.0,Bifurcation
U229X2I_1_1,471,337,157.0,End
U229X2I_1_1,431,268,145.0,End
U229X2I_1_1,383,248,146.0,Bifurcation
U229X2I_1_1,458,364,139.0,End
U229X2I_1_1,324,219,125.0,End
U229X2I_1_1,452,398,121.0,Bifurcation
U229X2I_1_1,390,475,113.0,Bifurcation
U229X2I_1_1,355,449,116.0,Bifurcation
U229X2I_1_1,373,402,117.0,Bifurcation
U229X2I_1_1,413,428,108.0,End
U229X2I_1_1,429,458,103.0,Bifurcation
U229X2I_1_1,474,438,100.0,End
U230X6I_1_1,422,364,307.0,Bifurcation
U230X6I_1_1,335,261,299.0,End
U230X6I_1_1,391,441,287.0,Bifurcation
U230X6I_1_1,351,409,288.0,Bifurcation
U230X6I_1_1,434,408,289.0,Bifurcation
U230X6I_1_1,409,449,281.0,Bifurcation
U230X6I_1_1,436,362,121.0,End
U230X6I_1_1,447,412,105.0,End
U230X6I_1_1,403,418,100.0,End
U230X6I_1_1,488,443,100.0,Bifurcation
U230X6I_1_1,514,427,94.0,End
U231X2I_1_1,453,518,88.0,End
U231X2I_1_1,469,529,85.0,End
U231X2I_1_1,352,534,81.0,End
U231X2I_1_1,489,512,63.0,End
U231X2I_1_1,477,460,33.0,End
U231X2I_1_1,430,425,337.0,Bifurcation
U231X2I_1_1,421,500,313.0,Bifurcation
U231X2I_1_1,424,478,315.0,Bifurcation
U231X2I_1_1,427,550,253.0,End
U231X2I_1_1,365,457,117.0,Bifurcation
U231X2I_1_1,449,556,114.0,End
U231X2I_1_1,351,492,96.0,End
U231X2I_1_1,327,520,97.0,Bifurcation
U231X2I_1_1,433,518,92.0,End
U231X2I_1_1,359,478,90.0,Bifurcation
U232X4I_1_1,351,372,1.0,End
U232X4I_1_1,422,196,355.0,Bifurcation
U232X4I_1_1,326,391,347.0,End
U232X4I_1_1,373,237,306.0,End
U232X4I_1_1,424,372,220.0,End
U232X4I_1_1,419,405,207.0,End
U232X4I_1_1,399,236,129.0,Bifurcation
U233X6I_1_1,440,342,58.0,Bifurcation
U233X6I_1_1,470,345,52.0,Bifurcation
U233X6I_1_1,424,286,25.0,Bifurcation
U233X6I_1_1,386,240,12.0,Bifurcation
U233X6I_1_1,360,270,356.0,Bifurcation
U233X6I_1_1,347,298,352.0,End
U233X6I_1_1,364,279,173.0,End
U233X6I_1_1,378,293,171.0,End
U233X6I_1_1,267,267,134.0,End
U235X4I_1_1,361,366,86.0,End
U235X4I_1_1,368,380,273.0,End
U235X4I_1_1,351,365,118.0,End
U235X4I_1_1,340,390,108.0,End
U235X4I_1_1,376,342,99.0,Bifurcation
U236X2I_1_1,391,363,80.0,End
U236X2I_1_1,406,395,78.0,Bifurcation
U236X2I_1_1,405,373,67.0,Bifurcation
U236X2I_1_1,348,365,64.0,End
U236X2I_1_1,387,428,122.0,Bifurcation
U236X2I_1_1,400,425,102.0,End
U236X2I_1_1,389,380,90.0,End
U237X1I_1_1,394,222,353.0,End
U237X1I_1_1,345,256,336.0,End
U237X1I_1_1,279,340,301.0,End
U237X1I_1_1,249,461,284.0,End
U237X1I_1_1,521,250,202.0,End
U237X1I_1_1,478,218,185.0,End
U237X1I_1_1,423,226,176.0,End
U237X1I_1_1,355,212,158.0,End
U237X1I_1_1,375,258,155.0,End
U237X1I_1_1,357,273,139.0,End
U237X1I_1_1,275,280,124.0,Bifurcation
U237X1I_1_1,297,307,119.0,End
U237X1I_1_1,225,448,113.0,End
U237X1I_1_1,272,324,109.0,End
U237X1I_1_1,297,334,107.0,End
U237X1I_1_1,268,393,105.0,End
U237X1I_1_1,293,440,97.0,End
U238X1I_1_1,364,328,86.0,End
U238X1I_1_1,446,254,40.0,End
U238X1I_1_1,404,391,24.0,End
U238X1I_1_1,385,407,24.0,Bifurcation
U238X1I_1_1,413,374,22.0,End
U238X1I_1_1,444,440,350.0,End
U238X1I_1_1,464,284,227.0,End
U238X1I_1_1,463,326,230.0,Bifurcation
U238X1I_1_1,460,266,221.0,End
U238X1I_1_1,418,308,201.0,Bifurcation
U238X1I_1_1,407,278,200.0,End
U238X1I_1_1,404,229,192.0,End
U238X1I_1_1,438,451,179.0,Bifurcation
U238X1I_1_1,454,420,179.0,Bifurcation
U238X1I_1_1,485,434,173.0,End
U238X1I_1_1,494,332,117.0,End
U238X1I_1_1,370,307,105.0,End
U240X1I_1_1,444,248,14.0,End
U240X1I_1_1,520,253,15.0,Bifurcation
U240X1I_1_1,421,222,358.0,Bifurcation
U240X1I_1_1,347,287,349.0,Bifurcation
U240X1I_1_1,461,193,197.0,End
U240X1I_1_1,483,195,197.0,End
U240X1I_1_1,294,198,191.0,End
U240X1I_1_1,422,201,186.0,Bifurcation
U240X1I_1_1,386,191,187.0,Bifurcation
U240X1I_1_1,478,219,185.0,Bifurcation
U240X1I_1_1,344,225,179.0,Bifurcation
U240X1I_1_1,404,239,179.0,End
U240X1I_1_1,391,285,169.0,End
U240X1I_1_1,354,304,168.0,Bifurcation
U240X1I_1_1,284,275,166.0,End
U240X1I_1_1,277,305,156.0,End
U241X6I_1_1,572,410,65.0,Bifurcation
U241X6I_1_1,618,421,59.0,End
U241X6I_1_1,630,416,54.0,End
U241X6I_1_1,593,381,50.0,End
U241X6I_1_1,584,309,25.0,End
U241X6I_1_1,542,277,13.0,End
U241X6I_1_1,485,239,355.0,End
U241X6I_1_1,547,315,188.0,End
U241X6I_1_1,482,201,165.0,End
U242X1I_1_1,491,321,47.0,Bifurcation
U242X1I_1_1,579,396,45.0,End
U242X1I_1_1,444,378,38.0,Bifurcation
U242X1I_1_1,442,295,19.0,Bifurcation
U242X1I_1_1,524,359,230.0,Bifurcation
U242X1I_1_1,551,389,223.0,Bifurcation
U242X1I_1_1,477,422,224.0,Bifurcation
U242X1I_1_1,573,414,218.0,End
U242X1I_1_1,476,308,206.0,Bifurcation
U242X1I_1_1,454,359,206.0,Bifurcation
U242X1I_1_1,536,485,206.0,End
U242X1I_1_1,603,451,198.0,End
U242X1I_1_1,439,326,202.0,Bifurcation
U242X1I_1_1,590,490,190.0,End
U242X1I_1_1,385,370,155.0,End
U242X1I_1_1,356,357,139.0,Bifurcation
U242X1I_1_1,362,372,130.0,End
U242X1I_1_1,366,385,129.0,End
U242X1I_1_1,378,411,92.0,End
U243X8I_1_1,651,601,50.0,Bifurcation
U243X8I_1_1,599,564,7.0,End
U243X8I_1_1,579,511,345.0,End
U243X8I_1_1,570,581,302.0,Bifurcation
U243X8I_1_1,589,494,163.0,End
U245X7I_1_1,507,419,74.0,Bifurcation
U245X7I_1_1,466,385,67.0,Bifurcation
U245X7I_1_1,442,340,30.0,Bifurcation
U245X7I_1_1,367,388,21.0,Bifurcation
U245X7I_1_1,418,297,16.0,Bifurcation
U245X7I_1_1,368,270,349.0,Bifurcation
U245X7I_1_1,355,347,344.0,Bifurcation
U245X7I_1_1,350,360,345.0,Bifurcation
U245X7I_1_1,357,298,339.0,Bifurcation
U245X7I_1_1,299,412,302.0,Bifurcation
U245X7I_1_1,277,388,302.0,Bifurcation
U245X7I_1_1,289,469,283.0,End
U245X7I_1_1,441,362,219.0,End
U245X7I_1_1,425,278,180.0,Bifurcation
U246X8I_1_1,353,299,54.0,End
U246X8I_1_1,288,274,44.0,End
U246X8I_1_1,204,359,1.0,End
U246X8I_1_1,359,472,357.0,Bifurcation
U246X8I_1_1,338,489,352.0,Bifurcation
U246X8I_1_1,199,341,329.0,Bifurcation
U246X8I_1_1,180,341,298.0,Bifurcation
U246X8I_1_1,328,466,296.0,Bifurcation
U246X8I_1_1,230,384,102.0,Bifurcation
U246X8I_1_1,208,389,105.0,End
U246X8I_1_1,247,390,94.0,End
U247X1I_1_1,516,383,88.0,Bifurcation
U247X1I_1_1,530,395,89.0,Bifurcation
U247X1I_1_1,492,307,67.0,Bifurcation
U247X1I_1_1,516,273,51.0,Bifurcation
U247X1I_1_1,431,310,41.0,Bifurcation
U247X1I_1_1,422,277,9.0,End
U247X1I_1_1,421,243,9.0,End
U247X1I_1_1,518,303,234.0,Bifurcation
U247X1I_1_1,449,325,221.0,Bifurcation
U247X1I_1_1,502,247,219.0,Bifurcation
U247X1I_1_1,443,265,185.0,Bifurcation
U247X1I_1_1,337,299,122.0,Bifurcation
U249X3I_1_1,366,388,85.0,End
U249X3I_1_1,321,520,230.0,End
U249X3I_1_1,318,538,217.0,End
U249X3I_1_1,294,520,182.0,Bifurcation
U249X3I_1_1,369,352,147.0,End
U249X3I_1_1,335,355,122.0,Bifurcation
U249X3I_1_1,329,386,103.0,Bifurcation
U249X3I_1_1,355,408,90.0,Bifurcation
U249X3I_1_1,317,445,91.0,End
U250X1I_1_1,585,350,34.0,End
U250X1I_1_1,535,332,36.0,End
U250X1I_1_1,551,267,23.0,Bifurcation
U250X1I_1_1,435,548,237.0,End
U250X1I_1_1,455,560,225.0,End
U250X1I_1_1,547,446,216.0,Bifurcation
U250X1I_1_1,597,444,215.0,End
U250X1I_1_1,575,473,205.0,Bifurcation
U250X1I_1_1,589,312,204.0,End
U250X1I_1_1,587,277,205.0,End
U250X1I_1_1,487,585,198.0,End
U250X1I_1_1,429,566,194.0,End
U250X1I_1_1,458,598,187.0,End
U251X1I_1_1,590,592,89.0,End
U251X1I_1_1,616,539,78.0,End
U251X1I_1_1,448,692,31.0,End
U251X1I_1_1,487,694,357.0,End
U251X1I_1_1,521,712,339.0,Bifurcation
U251X1I_1_1,475,708,211.0,End
U251X1I_1_1,553,640,105.0,End
U251X1I_1_1,561,598,105.0,End
U251X1I_1_1,564,658,97.0,End
U252X6I_1_1,500,371,89.0,End
U252X6I_1_1,480,337,70.0,Bifurcation
U252X6I_1_1,506,340,72.0,Bifurcation
U252X6I_1_1,507,326,63.0,End
U252X6I_1_1,453,333,51.0,End
U252X6I_1_1,446,336,47.0,End
U252X6I_1_1,433,342,23.0,End
U252X6I_1_1,443,305,356.0,End
U252X6I_1_1,402,284,333.0,End
U252X6I_1_1,392,247,328.0,Bifurcation
U252X6I_1_1,401,348,308.0,End
U252X6I_1_1,383,324,305.0,End
U252X6I_1_1,377,372,292.0,Bifurcation
U252X6I_1_1,495,398,269.0,End
U252X6I_1_1,395,225,144.0,Bifurcation
U252X6I_1_1,428,366,122.0,End
U252X6I_1_1,456,380,98.0,End
U252X6I_1_1,478,385,93.0,Bifurcation
U253X9I_1_1,469,347,71.0,End
U253X9I_1_1,470,314,73.0,End
U253X9I_1_1,426,318,43.0,Bifurcation
U253X9I_1_1,442,298,31.0,Bifurcation
U253X9I_1_1,429,274,14.0,End
U253X9I_1_1,479,340,250.0,End
U253X9I_1_1,466,377,249.0,End
U253X9I_1_1,464,328,234.0,End
U253X9I_1_1,437,345,218.0,End
U253X9I_1_1,455,258,201.0,End
U254X3I_1_1,480,235,43.0,End
U254X3I_1_1,420,240,31.0,End
U254X3I_1_1,470,296,224.0,Bifurcation
U254X3I_1_1,429,337,206.0,Bifurcation
U254X3I_1_1,382,212,160.0,Bifurcation
U254X3I_1_1,374,294,143.0,End
U254X3I_1_1,332,274,140.0,Bifurcation
U255X1I_1_1,300,423,88.0,End
U255X1I_1_1,333,420,86.0,Bifurcation
U255X1I_1_1,395,530,66.0,End
U255X1I_1_1,410,394,60.0,End
U255X1I_1_1,333,555,54.0,Bifurcation
U255X1I_1_1,323,566,249.0,Bifurcation
U255X1I_1_1,458,399,237.0,Bifurcation
U255X1I_1_1,346,568,240.0,Bifurcation
U255X1I_1_1,315,582,232.0,End
U255X1I_1_1,363,345,185.0,Bifurcation
U255X1I_1_1,312,313,155.0,End
U255X1I_1_1,354,374,141.0,End
U255X1I_1_1,310,365,132.0,Bifurcation
U255X1I_1_1,257,360,128.0,End
U255X1I_1_1,272,381,113.0,End
U255X1I_1_1,244,417,109.0,End
U255X1I_1_1,217,428,112.0,End
U255X1I_1_1,283,411,100.0,End
U255X1I_1_1,291,422,95.0,End
U256X7I_1_1,513,325,68.0,Bifurcation
U256X7I_1_1,468,594,54.0,End
U256X7I_1_1,498,424,264.0,Bifurcation
U256X7I_1_1,538,364,259.0,Bifurcation
U256X7I_1_1,519,383,259.0,Bifurcation
U256X7I_1_1,464,354,248.0,End
U256X7I_1_1,439,404,247.0,End
U256X7I_1_1,524,460,244.0,Bifurcation
U256X7I_1_1,463,305,238.0,End
U256X7I_1_1,541,502,231.0,End
U256X7I_1_1,453,452,231.0,End
U256X7I_1_1,470,482,223.0,Bifurcation
U256X7I_1_1,474,617,222.0,Bifurcation
U256X7I_1_1,494,521,224.0,End
U256X7I_1_1,425,483,214.0,End
U256X7I_1_1,420,535,200.0,End
U257X3I_1_1,406,471,9.0,Bifurcation
U257X3I_1_1,354,501,3.0,End
U257X3I_1_1,351,475,344.0,End
U257X3I_1_1,393,463,338.0,Bifurcation
U257X3I_1_1,370,447,332.0,Bifurcation
U257X3I_1_1,352,418,326.0,End
U257X3I_1_1,419,443,304.0,End
U257X3I_1_1,460,477,224.0,End
U257X3I_1_1,446,495,196.0,End
U257X3I_1_1,434,406,121.0,End
U257X3I_1_1,443,412,101.0,End
U258X1I_1_1,257,413,88.0,End
U258X1I_1_1,306,345,67.0,Bifurcation
U258X1I_1_1,172,345,288.0,Bifurcation
U258X1I_1_1,174,409,292.0,Bifurcation
U258X1I_1_1,328,447,210.0,Bifurcation
U258X1I_1_1,368,448,200.0,End
U258X1I_1_1,405,455,199.0,Bifurcation
U258X1I_1_1,426,439,193.0,Bifurcation
U258X1I_1_1,292,464,191.0,Bifurcation
U258X1I_1_1,349,484,184.0,End
U258X1I_1_1,163,410,116.0,Bifurcation
U258X1I_1_1,181,321,109.0,Bifurcation
U258X1I_1_1,248,362,103.0,Bifurcation
U258X1I_1_1,269,331,95.0,End
U258X1I_1_1,253,391,92.0,Bifurcation
U259X7I_1_1,498,437,75.0,End
U259X7I_1_1,513,438,72.0,End
U259X7I_1_1,505,408,59.0,Bifurcation
U259X7I_1_1,438,500,312.0,Bifurcation
U259X7I_1_1,472,437,110.0,End
U259X7I_1_1,502,468,105.0,End
U260X8I_1_1,376,410,84.0,End
U260X8I_1_1,441,456,82.0,End
U260X8I_1_1,456,406,68.0,End
U260X8I_1_1,355,433,266.0,End
U260X8I_1_1,470,445,252.0,Bifurcation
U260X8I_1_1,386,515,107.0,Bifurcation
U260X8I_1_1,349,476,100.0,End
U260X8I_1_1,389,455,90.0,End
U261X6I_1_1,468,369,14.0,End
U261X6I_1_1,447,350,328.0,End
U261X6I_1_1,416,331,322.0,End
U261X6I_1_1,501,507,295.0,Bifurcation
U261X6I_1_1,419,552,174.0,Bifurcation
U261X6I_1_1,470,507,164.0,End
U261X6I_1_1,500,518,149.0,End
U261X6I_1_1,497,482,137.0,Bifurcation
U261X6I_1_1,510,488,117.0,End
U261X6I_1_1,382,413,94.0,End
U263X1I_1_1,407,437,75.0,End
U263X1I_1_1,436,483,68.0,Bifurcation
U263X1I_1_1,489,449,262.0,End
U263X1I_1_1,363,506,261.0,End
U263X1I_1_1,478,501,256.0,Bifurcation
U263X1I_1_1,470,449,252.0,Bifurcation
U263X1I_1_1,420,501,252.0,End
U263X1I_1_1,464,397,229.0,Bifurcation
U265X3I_1_1,463,462,81.0,Bifurcation
U265X3I_1_1,478,402,81.0,Bifurcation
U265X3I_1_1,457,376,259.0,Bifurcation
U265X3I_1_1,440,408,263.0,Bifurcation
U265X3I_1_1,423,499,258.0,End
U265X3I_1_1,482,332,242.0,End
U265X3I_1_1,429,312,200.0,End
U265X3I_1_1,422,351,172.0,Bifurcation
U265X3I_1_1,422,369,163.0,Bifurcation
U265X3I_1_1,423,401,94.0,Bifurcation
U266X3I_1_1,348,447,351.0,End
U266X3I_1_1,342,462,341.0,End
U266X3I_1_1,327,476,328.0,End
U266X3I_1_1,376,438,223.0,End
U266X3I_1_1,371,444,183.0,End
U266X3I_1_1,334,400,97.0,Bifurcation
U267X3I_1_1,293,313,326.0,Bifurcation
U267X3I_1_1,246,377,291.0,End
U267X3I_1_1,307,412,292.0,Bifurcation
U267X3I_1_1,401,426,252.0,End
U267X3I_1_1,327,299,146.0,End
U267X3I_1_1,361,354,126.0,Bifurcation
U267X3I_1_1,317,383,115.0,Bifurcation
U267X3I_1_1,324,452,117.0,End
U267X3I_1_1,319,433,117.0,Bifurcation
U267X3I_1_1,318,413,112.0,Bifurcation
U267X3I_1_1,336,397,95.0,Bifurcation
U268X4I_1_1,435,475,86.0,End
U268X4I_1_1,351,449,82.0,End
U268X4I_1_1,446,477,80.0,End
U268X4I_1_1,416,445,78.0,Bifurcation
U268X4I_1_1,377,438,63.0,End
U268X4I_1_1,489,463,59.0,Bifurcation
U268X4I_1_1,350,413,302.0,End
U268X4I_1_1,418,495,113.0,End
U268X4I_1_1,407,467,100.0,Bifurcation
U269X3I_1_1,412,228,15.0,Bifurcation
U269X3I_1_1,405,292,351.0,Bifurcation
U269X3I_1_1,392,236,347.0,Bifurcation
U269X3I_1_1,420,347,276.0,End
U269X3I_1_1,413,351,269.0,End
U269X3I_1_1,434,298,217.0,Bifurcation
U269X3I_1_1,452,265,204.0,Bifurcation
U269X3I_1_1,427,304,173.0,End
U269X3I_1_1,396,271,129.0,End
U269X3I_1_1,423,314,93.0,End
U269X3I_1_1,390,326,92.0,Bifurcation
U270X6I_1_1,506,516,69.0,Bifurcation
U270X6I_1_1,419,498,69.0,Bifurcation
U270X6I_1_1,524,491,63.0,Bifurcation
U270X6I_1_1,462,459,46.0,Bifurcation
U270X6I_1_1,485,443,44.0,Bifurcation
U270X6I_1_1,473,389,20.0,End
U270X6I_1_1,419,446,19.0,End
U270X6I_1_1,393,488,350.0,Bifurcation
U270X6I_1_1,387,465,336.0,Bifurcation
U270X6I_1_1,300,436,308.0,Bifurcation
U270X6I_1_1,257,411,307.0,End
U270X6I_1_1,255,493,300.0,Bifurcation
U270X6I_1_1,237,552,300.0,End
U270X6I_1_1,479,379,193.0,End
U270X6I_1_1,396,539,125.0,Bifurcation
U270X6I_1_1,406,520,118.0,End
U270X6I_1_1,230,493,118.0,Bifurcation
U271X6I_1_1,554,322,79.0,Bifurcation
U271X6I_1_1,564,298,65.0,End
U271X6I_1_1,488,588,357.0,Bifurcation
U271X6I_1_1,563,574,353.0,Bifurcation
U271X6I_1_1,513,564,345.0,Bifurcation
U271X6I_1_1,570,523,328.0,End
U271X6I_1_1,537,543,326.0,End
U271X6I_1_1,582,480,287.0,Bifurcation
U271X6I_1_1,549,410,269.0,End
U272X9I_1_1,281,441,86.0,End
U272X9I_1_1,269,388,65.0,End
U272X9I_1_1,333,364,57.0,End
U272X9I_1_1,350,529,0.0,End
U272X9I_1_1,338,562,348.0,End
U272X9I_1_1,311,547,321.0,Bifurcation
U272X9I_1_1,299,339,236.0,End
U272X9I_1_1,398,448,228.0,End
U272X9I_1_1,404,414,226.0,Bifurcation
U272X9I_1_1,372,516,218.0,End
U272X9I_1_1,420,548,198.0,Bifurcation
U272X9I_1_1,373,532,177.0,End
U272X9I_1_1,382,550,175.0,Bifurcation
U272X9I_1_1,353,521,156.0,End
U273X6I_1_1,505,489,72.0,End
U273X6I_1_1,394,346,355.0,End
U273X6I_1_1,396,486,0.0,Bifurcation
U273X6I_1_1,379,405,351.0,Bifurcation
U273X6I_1_1,382,481,322.0,Bifurcation
U273X6I_1_1,315,501,305.0,End
U273X6I_1_1,280,521,299.0,End
U273X6I_1_1,339,525,297.0,End
U273X6I_1_1,503,382,199.0,End
U273X6I_1_1,347,464,133.0,End
U273X6I_1_1,392,442,133.0,End
U273X6I_1_1,395,524,122.0,Bifurcation
U273X6I_1_1,314,475,122.0,End
U274X9I_1_1,373,268,331.0,Bifurcation
U274X9I_1_1,292,290,316.0,End
U274X9I_1_1,342,510,319.0,Bifurcation
U274X9I_1_1,368,492,305.0,Bifurcation
U274X9I_1_1,371,518,146.0,End
U274X9I_1_1,373,304,134.0,End
U276X6I_1_1,287,455,88.0,Bifurcation
U276X6I_1_1,300,445,56.0,Bifurcation
U276X6I_1_1,415,253,7.0,Bifurcation
U276X6I_1_1,387,269,353.0,Bifurcation
U276X6I_1_1,316,265,321.0,End
U276X6I_1_1,254,333,107.0,End
U276X6I_1_1,268,336,100.0,End
U276X6I_1_1,297,339,96.0,End
U276X6I_1_1,253,416,93.0,End
U276X6I_1_1,331,338,91.0,End
U277X9I_1_1,412,522,84.0,Bifurcation
U277X9I_1_1,316,451,73.0,Bifurcation
U277X9I_1_1,341,448,64.0,Bifurcation
U277X9I_1_1,397,446,63.0,End
U277X9I_1_1,291,431,57.0,Bifurcation
U277X9I_1_1,317,425,57.0,Bifurcation
U277X9I_1_1,447,453,56.0,Bifurcation
U277X9I_1_1,365,402,54.0,End
U277X9I_1_1,440,389,227.0,End
U277X9I_1_1,344,406,229.0,End
U277X9I_1_1,362,524,92.0,Bifurcation
U280X5I_1_1,446,482,77.0,End
U280X5I_1_1,488,448,69.0,Bifurcation
U280X5I_1_1,398,375,122.0,End
U280X5I_1_1,389,513,117.0,End
U280X5I_1_1,421,427,107.0,End
U280X5I_1_1,438,437,99.0,Bifurcation
U280X5I_1_1,403,473,100.0,End
U280X5I_1_1,467,409,95.0,Bifurcation
U281X7I_1_1,413,330,87.0,End
U281X7I_1_1,437,331,70.0,End
U281X7I_1_1,472,340,62.0,Bifurcation
U281X7I_1_1,472,487,342.0,Bifurcation
U281X7I_1_1,454,515,340.0,End
U281X7I_1_1,456,491,321.0,Bifurcation
U281X7I_1_1,453,446,296.0,End
U281X7I_1_1,527,413,236.0,End
U281X7I_1_1,434,421,119.0,End
U281X7I_1_1,421,355,107.0,Bifurcation
U281X7I_1_1,454,397,97.0,End
U281X7I_1_1,428,360,92.0,End
U282X2I_1_1,466,348,70.0,Bifurcation
U282X2I_1_1,456,315,55.0,End
U282X2I_1_1,411,391,252.0,End
U282X2I_1_1,404,393,247.0,End
U282X2I_1_1,415,363,206.0,End
U282X2I_1_1,400,304,177.0,Bifurcation
U282X2I_1_1,402,334,173.0,Bifurcation
U282X2I_1_1,373,269,164.0,Bifurcation
U282X2I_1_1,452,441,134.0,Bifurcation
U282X2I_1_1,481,446,123.0,End
U282X2I_1_1,433,400,117.0,End
U282X2I_1_1,507,446,99.0,Bifurcation
U282X2I_1_1,460,391,94.0,End
U283X6I_1_1,441,367,17.0,End
U283X6I_1_1,457,309,10.0,End
U283X6I_1_1,363,387,357.0,End
U283X6I_1_1,393,265,358.0,End
U283X6I_1_1,332,342,345.0,End
U283X6I_1_1,342,312,346.0,Bifurcation
U283X6I_1_1,298,381,334.0,End
U283X6I_1_1,437,307,187.0,End
U283X6I_1_1,386,402,182.0,End
U283X6I_1_1,415,341,183.0,End
U283X6I_1_1,389,290,175.0,End
U283X6I_1_1,367,334,172.0,End
U284X2I_1_1,521,415,88.0,End
U284X2I_1_1,515,442,55.0,End
U284X2I_1_1,490,459,4.0,End
U284X2I_1_1,457,534,358.0,End
U284X2I_1_1,437,462,336.0,End
U284X2I_1_1,420,421,326.0,End
U284X2I_1_1,480,450,321.0,End
U284X2I_1_1,407,417,312.0,Bifurcation
U284X2I_1_1,556,441,256.0,End
U284X2I_1_1,531,451,247.0,End
U284X2I_1_1,526,471,214.0,End
U284X2I_1_1,512,488,209.0,End
U284X2I_1_1,427,381,133.0,Bifurcation
U284X2I_1_1,509,417,120.0,End
U284X2I_1_1,542,355,103.0,End
U284X2I_1_1,580,355,98.0,End
U284X2I_1_1,551,383,94.0,End
U285X4I_1_1,449,414,84.0,Bifurcation
U285X4I_1_1,451,451,83.0,Bifurcation
U285X4I_1_1,462,457,59.0,End
U285X4I_1_1,469,430,50.0,End
U285X4I_1_1,553,418,208.0,Bifurcation
U285X4I_1_1,469,342,134.0,Bifurcation
U285X4I_1_1,496,380,116.0,Bifurcation
U285X4I_1_1,442,386,93.0,End
U286X6I_1_1,368,513,79.0,End
U286X6I_1_1,339,483,70.0,End
U286X6I_1_1,375,497,68.0,End
U286X6I_1_1,402,552,71.0,End
U286X6I_1_1,424,554,73.0,Bifurcation
U286X6I_1_1,479,624,224.0,End
U286X6I_1_1,446,624,223.0,Bifurcation
U286X6I_1_1,433,644,214.0,Bifurcation
U286X6I_1_1,449,645,199.0,End
