"","fingerprint","minutia","x","y","angle","score_change","d0","d1","d2","d3","d4","d5","d6","d7","d8","d9","d10","d11","r15","r30","r45","r60","r75","r90"
"U228X3I_1_1#v6","U228X3I_1_1","v6",418,379,223,-0.43187732,31.3847096529504,51.8941229813165,52.2398315464359,60.605280298007,80.529497701153,99.0201999594022,99.2975326984513,102.786185842262,116.498927033686,143.122325302519,158.398232313369,183.96738841436,0,0,1,3,4,5
"U228X3I_1_1#v7","U228X3I_1_1","v7",402,406,216,-0.271869748,20.8806130178211,31.3847096529504,71,77.884529914483,81.7435012707432,100.439036235918,111.772089539384,116.378692207809,125.299640861417,132.774244490413,184.06792224611,208.165799304305,0,1,2,2,3,5
"U228X3I_1_1#v8","U228X3I_1_1","v8",396,426,219,-0.029960228,20.8806130178211,51.3517283058711,51.8941229813165,92.0054346220918,96.1769203083567,102.615788258922,119.079805172834,133.880543769436,144.499134945508,149.61617559609,204.002450965669,227.563178040737,0,1,1,3,3,3
"U228X3I_1_1#v9","U228X3I_1_1","v9",380,308,204,-0.337290768,20,23.0217288664427,26.3058928759318,37.5366487582469,47.0106370941726,80.529497701153,87.6641317757725,100.439036235918,109,119.079805172834,132.909743811355,170.42593699317,0,3,4,5,5,7
"U228X3I_1_1#v10","U228X3I_1_1","v10",384,282,207,-0.221576912,24.4131112314674,26.3058928759318,32.0156211871642,49.0917508345343,59.5482997238376,61.3921819126833,83.0963296421689,102.786185842262,109.110036201992,125.299640861417,144.499134945508,195.829007044411,0,2,3,5,6,7
"U228X3I_1_1#v11","U228X3I_1_1","v11",381,331,194,-0.256261229,23.0217288664427,38.9101529166874,42.190046219458,49.0917508345343,56.0802995712398,60.605280298007,77.884529914483,96.1769203083567,110.168053445634,132.003787824441,147.502542350971,155.540991381693,0,1,3,5,6,7
"U228X3I_1_1#v12","U228X3I_1_1","v12",348,179,165,0.166755004,37.7359245282264,65.1920240520265,104.076894650062,109.110036201992,118.088949525347,132.909743811355,155.540991381693,165.918654767931,211.896201004171,233.334523806487,251.620746362457,302.85309970347,0,0,1,1,2,2
"U228X3I_1_1#v13","U228X3I_1_1","v13",352,283,158,-0.359812364,17.6918060129541,32.0156211871642,37.5366487582469,56.0802995712398,75.8023746329889,83.5284382710463,88.5437744847146,104.076894650062,116.498927033686,132.774244490413,149.61617559609,200.339711490258,0,1,3,4,4,7
"U229X2I_1_1#v0","U229X2I_1_1","v0",528,402,46,-0.083765486,64.8999229583518,76.1051903617618,79.6492310069595,86.4522989862039,99.247166206396,113.740933704625,117.902502093891,141.230308361909,155,156.118544702415,165.42369842317,170,0,0,0,0,1,4
"U229X2I_1_1#v1","U229X2I_1_1","v1",359,260,328,0.092091997,26.8328157299975,36.7151195013716,41.7612260356422,43.6806593356831,53.9073278877742,62.6418390534633,63.8122245341753,72.4430811050993,82.2921624457639,120.784932835184,135.915414872633,138.293166859393,0,1,4,5,8,9
"U229X2I_1_1#v2","U229X2I_1_1","v2",371,300,324,0.092091997,41.7612260356422,49.1934955049954,53.3666562565053,58.821764679411,68,74.9666592559653,75.2861208988748,79.0759128938769,93.6482781475452,99.1564420499243,100.224747442934,102.019605958855,0,0,1,4,6,8
"U229X2I_1_1#v3","U229X2I_1_1","v3",323,334,316,-0.042416005,56.1426753904728,58.821764679411,60.9261848469113,69.462219947249,78.7718223732319,82.2921624457639,84.4037913840368,86.2090482490092,104.861813831347,109.489725545368,115.004347743901,119.369175250565,0,0,0,2,4,8
"U229X2I_1_1#v4","U229X2I_1_1","v4",305,226,314,0.027807399,20.2484567313166,25.0599281722833,52.3450093132096,56.4623768539724,63.8122245341753,81.0431983574192,99.1564420499243,109.489725545368,132.815661727072,172.791782212002,177.789201021884,188.679622641132,0,2,2,4,5,6
"U229X2I_1_1#v5","U229X2I_1_1","v5",299,278,312,0.027807399,28,34.9857113690718,52.3450093132096,60.9261848469113,62.6418390534633,64.0780773744032,75.2861208988748,89.196412483911,130.387882872604,132.378245946983,133.794618725867,144.402216049478,0,1,2,3,6,8
"U229X2I_1_1#v6","U229X2I_1_1","v6",389,377,307,-0.035752885,29.6816441593117,44.2944691807002,51.2249938994628,56.3648826841678,66.407830863536,70.2139587261678,78.7718223732319,79.0759128938769,79.6241169495775,90.3382532485547,91.2359578236563,98.0051019080129,0,1,2,4,6,9
"U229X2I_1_1#v7","U229X2I_1_1","v7",317,248,307,0.027807399,25.0599281722833,29.8328677803526,31.6227766016838,34.9857113690718,43.6806593356831,66,74.9666592559653,86.2090482490092,115.741090369842,147.732867026942,153.587108834042,163.865798750075,0,2,5,5,7,8
"U229X2I_1_1#v8","U229X2I_1_1","v8",327,278,308,0.027807399,28,31.6227766016838,36.7151195013716,49.1934955049954,56.1426753904728,56.4623768539724,59.0762219509677,63.5295206970744,104.479663092872,116.811814470969,122.184287042156,132.257324938924,0,1,3,7,8,8
"U229X2I_1_1#v9","U229X2I_1_1","v9",429,409,307,-0.132179788,24.8394846967484,25.4950975679639,49,51.2249938994628,53.5350352572967,53.5350352572967,56.4358042380899,76.6615940350838,79.7621464104371,83.3546639366988,84.1189633792524,89.0505474435727,0,2,2,7,7,12
"U229X2I_1_1#v10","U229X2I_1_1","v10",350,398,301,-0.035098102,23.3452350598575,44.2944691807002,51.2445119012758,69.462219947249,69.778220097678,79.7621464104371,86.7698104181403,88.5437744847146,99.2018144995342,100.224747442934,102,113.225438837745,0,1,2,3,5,8
"U229X2I_1_1#v11","U229X2I_1_1","v11",378,482,292,-0.098965381,13.8924439894498,40.2243707222375,56.3648826841678,64.3506021727847,80.156097709407,88.5437744847146,89.0505474435727,105.574618161753,105.603030259553,111.946415753252,142.562267097574,157.889201657365,1,1,2,3,4,7
"U229X2I_1_1#v12","U229X2I_1_1","v12",471,337,157,0.002475421,29.9666481275434,63.8905313798532,79.7558775263617,83.3546639366988,86.4522989862039,91.2359578236563,101.044544632553,106.625512894429,107.912001186152,117.596768663089,125.159897730863,128.082004981184,0,1,1,1,2,5
"U229X2I_1_1#v13","U229X2I_1_1","v13",431,268,145,0.092091997,52,68,72.4430811050993,79.7558775263617,99.724620831568,104.479663092872,115.741090369842,116.811814470969,117.686022959398,126.570138658374,131.685230758806,132.378245946983,0,0,0,1,3,4
"U229X2I_1_1#v14","U229X2I_1_1","v14",383,248,146,0.092091997,26.8328157299975,52,53.3666562565053,63.5295206970744,65.7419196555744,66,81.0431983574192,89.196412483911,104.861813831347,125.159897730863,129.139459500185,138.133992919918,0,1,1,3,6,8
"U229X2I_1_1#v15","U229X2I_1_1","v15",458,364,139,-0.151262446,29.9666481275434,34.5253530032641,53.5350352572967,70.2139587261678,75.7099729229908,78.2368199762746,79.6492310069595,93.1074647920348,98.3717439105356,99.724620831568,108.004629530405,113.225438837745,0,1,2,3,4,7
"U229X2I_1_1#v16","U229X2I_1_1","v16",324,219,125,0.027807399,20.2484567313166,29.8328677803526,53.9073278877742,59.0762219509677,64.0780773744032,65.7419196555744,93.6482781475452,115.004347743901,117.686022959398,170.847885559055,180.878412200019,188.501989379423,0,2,2,4,6,6
"U229X2I_1_1#v17","U229X2I_1_1","v17",452,398,121,-0.135230865,25.4950975679639,34.5253530032641,45.6508488420533,49.2036584005702,63.8905313798532,64.2572953056694,66.407830863536,76.1051903617618,79.1012010022604,98.8584847142621,102,109.59014554238,0,1,2,4,7,9
"U229X2I_1_1#v18","U229X2I_1_1","v18",390,475,113,-0.177416622,13.8924439894498,42.5440947723653,43.6004587131833,52.3259018078045,74.953318805774,76.6615940350838,86.7698104181403,91.7877987534291,98.0051019080129,98.8584847142621,130.172961862285,156.108936323325,1,1,3,4,5,7
"U229X2I_1_1#v19","U229X2I_1_1","v19",355,449,116,-0.120003267,40.2243707222375,43.6004587131833,50.3289181286465,51.2445119012758,61.6846820531645,74.5452882481515,79.6241169495775,84.1189633792524,109.59014554238,119.369175250565,119.507321951419,133.544000239621,0,0,2,4,6,8
"U229X2I_1_1#v20","U229X2I_1_1","v20",373,402,117,-0.143038736,23.3452350598575,29.6816441593117,47.7074417675063,50.3289181286465,56.4358042380899,74.953318805774,79.1012010022604,79.1959594928933,80.156097709407,84.4037913840368,93.1074647920348,102.019605958855,0,2,2,5,6,10
"U229X2I_1_1#v21","U229X2I_1_1","v21",413,428,108,-0.157731136,24.8394846967484,34,47.7074417675063,49.2036584005702,52.3259018078045,56.3648826841678,61.6846820531645,61.8142378421024,64.3506021727847,69.778220097678,78.2368199762746,107.912001186152,0,1,2,6,10,11
"U229X2I_1_1#v22","U229X2I_1_1","v22",429,458,103,0.003636253,34,42.5440947723653,49,49.2442890089805,56.3648826841678,64.2572953056694,74.5452882481515,79.1959594928933,90.3382532485547,98.3717439105356,99.2018144995342,113.740933704625,0,0,2,5,7,8
"U229X2I_1_1#v23","U229X2I_1_1","v23",474,438,100,-0.081579333,45.6508488420533,49.2442890089805,53.5350352572967,61.8142378421024,64.8999229583518,75.7099729229908,91.7877987534291,101.044544632553,104.623133197205,105.603030259553,107.224064463161,119.507321951419,0,0,0,3,5,6
"U230X6I_1_1#v0","U230X6I_1_1","v0",422,364,307,0.292749091,14.142135623731,45.6070170039655,54.1202365109392,57.2450871254468,83.0060238777885,84.05950273467,85.9883713068226,102.941731090943,111.503363177978,NA,NA,NA,1,1,1,4,4,7
"U230X6I_1_1#v1","U230X6I_1_1","v1",335,261,299,0.271769417,134.825813552153,142.835569799683,148.862352527427,171.09354166654,177.228665852903,188.002659555656,188.509946687171,202.039600078796,237.766692368801,NA,NA,NA,0,0,0,0,0,0
"U230X6I_1_1#v2","U230X6I_1_1","v2",391,441,287,-0.014973764,19.6977156035922,25.9422435421457,51.2249938994628,54.2033209314706,63.0634601017102,83.0060238777885,90.9175450614457,97.0206163658013,123.794184031399,NA,NA,NA,0,2,2,4,5,6
"U230X6I_1_1#v3","U230X6I_1_1","v3",351,409,288,0.7304937,51.2249938994628,52.773099207835,70.4556598152341,83.0060238777885,84.05950273467,96.0468635614927,97.1287804927046,141.155942134931,148.862352527427,NA,NA,NA,0,0,0,2,3,5
"U230X6I_1_1#v4","U230X6I_1_1","v4",434,408,289,0.18468595,13.6014705087354,32.5729949498047,45.6070170039655,46.0434577328854,48.0208288141719,54.2033209314706,64.3506021727847,82.2253002426869,83.0060238777885,NA,NA,NA,1,1,2,6,7,9
"U230X6I_1_1#v5","U230X6I_1_1","v5",409,449,281,-0.279304788,19.6977156035922,31.5753068076939,48.0208288141719,53.0377224247045,70.4556598152341,79.227520471109,85.9883713068226,91.0933587041339,107.280007457121,NA,NA,NA,0,1,2,4,5,7
"U230X6I_1_1#v6","U230X6I_1_1","v6",436,362,121,0.218700288,14.142135623731,46.0434577328854,51.1957029446808,65,90.9175450614457,91.0933587041339,96.2548700066651,97.1287804927046,101.533245786787,NA,NA,NA,1,1,1,3,4,4
"U230X6I_1_1#v7","U230X6I_1_1","v7",447,412,105,0.099933182,13.6014705087354,44.407206622349,51.1957029446808,51.4003891035856,53.0377224247045,54.1202365109392,63.0634601017102,68.6585755750875,96.0468635614927,NA,NA,NA,1,1,2,6,8,8
"U230X6I_1_1#v8","U230X6I_1_1","v8",403,418,100,-0.293649942,25.9422435421457,31.5753068076939,32.5729949498047,44.407206622349,52.773099207835,57.2450871254468,65,88.6002257333467,111.364267159624,NA,NA,NA,0,1,4,6,7,8
"U230X6I_1_1#v9","U230X6I_1_1","v9",488,443,100,0.202491703,30.5286750449475,51.4003891035856,64.3506021727847,79.227520471109,88.6002257333467,96.2548700066651,97.0206163658013,102.941731090943,141.155942134931,NA,NA,NA,0,0,1,2,3,5
"U230X6I_1_1#v10","U230X6I_1_1","v10",514,427,94,0.243714763,30.5286750449475,68.6585755750875,82.2253002426869,101.533245786787,107.280007457121,111.364267159624,111.503363177978,123.794184031399,163.990853403475,NA,NA,NA,0,0,1,1,2,3
"U231X2I_1_1#v0","U231X2I_1_1","v0",453,518,88,-0.346036178,19.4164878389476,20,36.4965751817893,36.7151195013716,38.2099463490856,41.2310562561766,49.4064773081425,62.7694193059009,95.8018788959799,102.156742312977,102.259473888731,105.261578935526,0,2,6,7,8,8
"U231X2I_1_1#v1","U231X2I_1_1","v1",469,529,85,-0.361535919,19.4164878389476,26.2488094968134,33.6005952328229,37.6430604494374,46.9574275274956,56.0802995712398,68.0147042925278,69.462219947249,111.072048689128,117.106788872379,121.247680390183,123.664869708418,0,2,4,6,8,8
"U231X2I_1_1#v2","U231X2I_1_1","v2",352,534,81,0.017446629,28.6530975637888,42.0119030752,56.4358042380899,76.6876782801514,76.9220384545287,78.0896920214186,82.5651258098721,91.214034007931,99.4635611668917,102.259473888731,117.106788872379,134.033577882559,0,1,2,3,3,7
"U231X2I_1_1#v3","U231X2I_1_1","v3",489,512,63,-0.309515254,26.2488094968134,36.4965751817893,53.3666562565053,56.3205113613149,59.464274989274,69.0507060065283,72.7186358507914,73.3552997403732,105.118980208143,134.372616257927,135.650285661328,138.755180083484,0,1,2,5,8,8
"U231X2I_1_1#v4","U231X2I_1_1","v4",477,460,33,0.002194948,53.3666562565053,55.9732078766261,58.6003412959344,62.7694193059009,68.818602136341,69.462219947249,72.8010988928052,100,102.95630140987,112.040171367238,119.364986491014,130,0,0,0,3,7,7
"U231X2I_1_1#v5","U231X2I_1_1","v5",430,425,337,-0.128145011,53.3385414123783,58.6003412959344,72.4499827467198,75.538069872085,88.6002257333467,93.0483745156249,95.8018788959799,103.585713300628,105.118980208143,111.072048689128,125.035994817492,132.370691620162,0,0,0,2,3,5
"U231X2I_1_1#v6","U231X2I_1_1","v6",421,500,313,-0.429105348,21.6333076527839,22.2036033111745,36.7151195013716,50.3587132480567,56.0802995712398,62.6099033699941,65.7875368135941,68.818602136341,69.0507060065283,70.4556598152341,70.6045324324154,75.538069872085,0,2,3,5,11,13
"U231X2I_1_1#v7","U231X2I_1_1","v7",424,478,315,-0.310815272,22.2036033111745,41,49.4064773081425,53.3385414123783,55.9732078766261,62.6258732474047,65,68.0147042925278,72.0624728967859,73.3552997403732,74.3303437365925,81.9084855189009,0,1,2,5,11,12
"U231X2I_1_1#v8","U231X2I_1_1","v8",427,550,253,0.128126739,22.8035085019828,32.5576411921994,41.2310562561766,46.9574275274956,50.3587132480567,72.0624728967859,72.7186358507914,76.6876782801514,95.603347221737,99.0353472251196,102.95630140987,104.403065089105,0,1,3,5,7,8
"U231X2I_1_1#v9","U231X2I_1_1","v9",365,457,117,-0.008500022,21.8403296678416,37.6961536499415,62.6258732474047,70.6045324324154,72.4499827467198,73.5730929076656,78.0896920214186,91.3509715328742,107.074740251845,111.772089539384,112.040171367238,126.491106406735,0,1,2,2,6,7
"U231X2I_1_1#v10","U231X2I_1_1","v10",449,556,114,-0.385930915,22.8035085019828,33.6005952328229,38.2099463490856,41.2310562561766,59.464274989274,62.6099033699941,81.9084855189009,99.4635611668917,100,117.046999107196,119.096599447675,127.200628929263,0,1,4,5,6,7
"U231X2I_1_1#v11","U231X2I_1_1","v11",351,492,96,0.117100871,16.1245154965971,36.8781778291715,37.6961536499415,42.0119030752,70.4556598152341,74.3303437365925,86.0232526704263,95.603347221737,103.585713300628,105.261578935526,117.046999107196,123.664869708418,0,1,4,4,6,7
"U231X2I_1_1#v12","U231X2I_1_1","v12",327,520,97,0.154519653,28.6530975637888,36.8781778291715,52.8015151297763,73.5730929076656,96.1041102138717,104.403065089105,105.702412460643,106.018866245589,126.015872016187,127.200628929263,140.121375956704,142.284925413763,0,1,2,3,4,4
"U231X2I_1_1#v13","U231X2I_1_1","v13",433,518,92,-0.107156448,20,21.6333076527839,32.5576411921994,37.6430604494374,41,41.2310562561766,56.3205113613149,72.8010988928052,82.5651258098721,84.1189633792524,86.0232526704263,91.3509715328742,0,2,6,7,8,11
"U231X2I_1_1#v14","U231X2I_1_1","v14",359,478,90,0.456852449,16.1245154965971,21.8403296678416,52.8015151297763,56.4358042380899,65,65.7875368135941,84.1189633792524,88.6002257333467,99.0353472251196,102.156742312977,119.096599447675,119.364986491014,0,2,2,4,6,8
"U232X4I_1_1#v0","U232X4I_1_1","v0",351,372,1,0,31.4006369362152,73,75.5843899227876,136.780846612382,144.22205101856,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,3
"U232X4I_1_1#v1","U232X4I_1_1","v1",422,196,355,0,46.1410879802373,63.8905313798532,176.011363269534,189.781453256107,209.02152999153,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,2
"U232X4I_1_1#v2","U232X4I_1_1","v2",326,391,347,0,31.4006369362152,94.0478601564119,99.8248466064436,161.012421881046,171.330090760497,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1
"U232X4I_1_1#v3","U232X4I_1_1","v3",373,237,306,0,26.0192236625154,63.8905313798532,136.780846612382,144.312161649668,161.012421881046,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,2,2
"U232X4I_1_1#v4","U232X4I_1_1","v4",424,372,220,0,33.3766385365573,73,99.8248466064436,138.278704072608,144.312161649668,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,2
"U232X4I_1_1#v5","U232X4I_1_1","v5",419,405,207,0,33.3766385365573,75.5843899227876,94.0478601564119,170.17931719219,174.183810958424,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,2
"U232X4I_1_1#v6","U232X4I_1_1","v6",399,236,129,0,26.0192236625154,46.1410879802373,138.278704072608,144.22205101856,170.17931719219,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,2,2
"U233X6I_1_1#v0","U233X6I_1_1","v0",440,342,58,-0.666212394,30.1496268633627,58.2408791142441,79.0253124005214,98.7167665596883,102.883429180797,107.62899237659,115.412304370028,NA,NA,NA,NA,NA,0,0,1,2,2,3
"U233X6I_1_1#v1","U233X6I_1_1","v1",470,345,52,-0.369741061,30.1496268633627,74.8131004570724,105.678758508983,124.867930230304,131.673839467071,133.135269556943,134.46560898609,NA,NA,NA,NA,NA,0,0,1,1,2,2
"U233X6I_1_1#v2","U233X6I_1_1","v2",424,286,25,-0.604683334,46.5295604965274,58.2408791142441,59.6657355607052,60.4069532421558,65.9696900098826,74.8131004570724,77.9294552784761,NA,NA,NA,NA,NA,0,0,0,3,6,7
"U233X6I_1_1#v3","U233X6I_1_1","v3",386,240,12,-0.161220712,39.6988664825584,44.7772263544762,53.6003731330296,59.6657355607052,69.8927750200262,115.412304370028,122.024587686253,NA,NA,NA,NA,NA,0,0,2,4,5,5
"U233X6I_1_1#v4","U233X6I_1_1","v4",360,270,356,-0.242738682,9.8488578017961,29.2061637330205,30.8706980808663,39.6988664825584,65.9696900098826,93.0483745156249,107.62899237659,NA,NA,NA,NA,NA,1,2,4,4,5,5
"U233X6I_1_1#v5","U233X6I_1_1","v5",347,298,352,-0.175555482,25.4950975679639,30.8706980808663,31.4006369362152,69.8927750200262,77.9294552784761,85.7962703152066,102.883429180797,NA,NA,NA,NA,NA,0,1,3,3,4,6
"U233X6I_1_1#v6","U233X6I_1_1","v6",364,279,173,-0.128448465,9.8488578017961,19.7989898732233,25.4950975679639,44.7772263544762,60.4069532421558,97.7394495585073,98.7167665596883,NA,NA,NA,NA,NA,1,3,4,4,5,5
"U233X6I_1_1#v7","U233X6I_1_1","v7",378,293,171,-0.008018174,19.7989898732233,29.2061637330205,31.4006369362152,46.5295604965274,53.6003731330296,79.0253124005214,105.678758508983,NA,NA,NA,NA,NA,0,2,3,5,5,6
"U233X6I_1_1#v8","U233X6I_1_1","v8",267,267,134,0.320187447,85.7962703152066,93.0483745156249,97.7394495585073,114.004385880544,122.024587686253,158.145502623375,188.55768348174,NA,NA,NA,NA,NA,0,0,0,0,0,1
"U236X2I_1_1#v0","U236X2I_1_1","v0",391,363,80,0.195776415,17.1172427686237,17.2046505340853,35.3411940941446,43.0464865000618,62.6498204307083,NA,NA,NA,NA,NA,NA,NA,0,2,4,4,6,6
"U236X2I_1_1#v1","U236X2I_1_1","v1",406,395,78,-0.937452448,22.0227155455452,22.6715680975093,30.5941170815567,35.3411940941446,38.0788655293195,NA,NA,NA,NA,NA,NA,NA,0,2,5,5,6,6
"U236X2I_1_1#v2","U236X2I_1_1","v2",405,373,67,-0.937452448,17.2046505340853,17.464249196573,22.0227155455452,52.2398315464359,57.5586657246326,NA,NA,NA,NA,NA,NA,NA,0,3,3,6,6,6
"U236X2I_1_1#v3","U236X2I_1_1","v3",348,365,64,0.628426171,43.0464865000618,43.6577599058861,57.5586657246326,65.299310869258,74.0945342113708,NA,NA,NA,NA,NA,NA,NA,0,0,2,3,5,6
"U236X2I_1_1#v4","U236X2I_1_1","v4",387,428,122,-0.937452448,13.3416640641263,38.0788655293195,48.0416485978573,57.8705451849211,65.1229606206597,NA,NA,NA,NA,NA,NA,NA,1,1,2,4,6,6
"U236X2I_1_1#v5","U236X2I_1_1","v5",400,425,102,-0.937452448,13.3416640641263,30.5941170815567,46.3249392876019,52.2398315464359,62.6498204307083,NA,NA,NA,NA,NA,NA,NA,1,1,2,4,5,6
"U236X2I_1_1#v6","U236X2I_1_1","v6",389,380,90,0.282665609,17.1172427686237,17.464249196573,22.6715680975093,43.6577599058861,46.3249392876019,NA,NA,NA,NA,NA,NA,NA,0,3,4,6,6,6
"U237X1I_1_1#v0","U237X1I_1_1","v0",394,222,353,0.076798218,29.2745623366089,40.2616442783948,40.7062648740952,59.6405902049938,63.0079360080935,84.0951841665146,128.972865363223,130.049990388312,132.382022948737,148.16544806398,159.022011055074,164.769536019253,0,1,3,4,5,6
